,Campus,TAKS_math_gr3,TAKS_reading_gr3,TAKS_math_gr4,TAKS_reading_gr4,TAKS_math_gr5,TAKS_reading_gr5,TAKS_part,Year
68751,234909001,-1,-1,-1,-1,-1,-1,78.5,2009
68752,234909001,-1,-1,-1,-1,-1,-1,79.6,2008
68753,234909001,-1,-1,-1,-1,-1,-1,81.3,2005
68754,234909001,-1,-1,-1,-1,-1,-1,84,2011
68755,234909001,-1,-1,-1,-1,-1,-1,97.2,2010
68756,234909001,.,.,.,.,.,.,81.3,2004
68757,234909001,.,.,.,.,.,.,88.5,2003
68758,234909041,-1,-1,-1,-1,-1,-1,79.2,2006
68759,234909041,-1,-1,-1,-1,-1,-1,81,2005
68760,234909041,-1,-1,-1,-1,-1,-1,85.5,2009
68761,234909041,-1,-1,-1,-1,-1,-1,86.8,2007
68762,234909041,-1,-1,-1,-1,-1,-1,87.6,2011
68763,234909041,-1,-1,-1,-1,-1,-1,90.7,2008
68764,234909041,-1,-1,-1,-1,-1,-1,97.2,2010
68765,234909041,.,.,.,.,.,.,80,2004
68766,234909041,.,.,.,.,.,.,95.8,2003
68767,234909101,69,77,86,93,93,-4,100,2010
68768,234909101,79,82,67,81,81,-4,92.5,2011
68769,234909101,82,-4,86,95,83,-4,93,2009
68770,234909101,82,95,91,77,-4,-4,91.2,2008
68771,234909101,83,92,85,67,97,97,93.4,2006
68772,234909101,86,-4,-4,94,-4,90,95.8,2007
68773,234909101,90,95,73,68,89,93,84,2005
68774,234909101,93.8,100,91.3,90.9,87,81,100,2003
68775,234909101,96,91,.,88,83,75,82.4,2004
68776,235801001,40,81,46,55,43,50,87.7,2005
68777,235801001,50,63,50,75,64,57,93.5,2009
68778,235801001,56,44,89,-4,78,67,96.7,2007
68779,235801001,58,67,75,88,85,85,95.7,2008
68780,235801001,64,90,31,62,57,57,79.7,2004
68781,235801001,71,82,-4,67,71,86,100,2010
68782,235801001,73,82,90,75,60,60,94.9,2011
68783,235801001,80,80,82,64,43,71,88.9,2006
68784,235801001,83.3,62.5,85.7,85.7,.,.,97.5,2003
68785,235901001,-1,-1,-1,-1,-1,-1,84.5,2011
68786,235901001,-1,-1,-1,-1,-1,-1,87,2009
68787,235901001,-1,-1,-1,-1,-1,-1,92,2007
68788,235901001,-1,-1,-1,-1,-1,-1,92,2008
68789,235901001,-1,-1,-1,-1,-1,-1,92.1,2005
68790,235901001,-1,-1,-1,-1,-1,-1,93.8,2006
68791,235901001,-1,-1,-1,-1,-1,-1,97,2010
68792,235901001,.,.,.,.,.,.,88.1,2004
68793,235901001,.,.,.,.,.,.,91.6,2003
68794,235901041,-1,-1,-1,-1,-1,-1,100,2010
68795,235901041,-1,-1,-1,-1,-1,-1,81.1,2008
68796,235901041,-1,-1,-1,-1,-1,-1,82.4,2009
68797,235901041,-1,-1,-1,-1,-1,-1,85.8,2011
68798,235901041,-1,-1,-1,-1,-1,-1,88.5,2005
68799,235901041,-1,-1,-1,-1,-1,-1,91.5,2007
68800,235901041,-1,-1,-1,-1,-1,-1,93.2,2006
68801,235901041,.,.,.,.,.,.,85.2,2004
68802,235901041,.,.,.,.,.,.,93.9,2003
68803,235901101,-4,-4,-1,-1,-1,-1,100,2010
68804,235901101,-4,-4,-1,-1,-1,-1,85.7,2011
68805,235901101,-4,-4,-1,-1,-1,-1,94.8,2009
68806,235901101,70,88,-1,-1,-1,-1,96.2,2005
68807,235901101,73.3,72.9,.,.,.,.,95.6,2003
68808,235901101,80,94,.,.,.,.,85.7,2004
68809,235901101,89,81,-1,-1,-1,-1,98.7,2006
68810,235901101,90,94,-1,-1,-1,-1,85.3,2008
68811,235901101,94,94,-1,-1,-1,-1,93.8,2007
68812,235901103,-1,-1,-1,-1,62,64,59.1,2005
68813,235901103,-1,-1,58,57,62,54,86.9,2006
68814,235901103,-1,-1,85,88,84,78,91.5,2008
68815,235901103,-1,-1,88,74,70,76,89.2,2007
68816,235901103,-1,-1,90,89,90,85,92.1,2011
68817,235901103,-1,-1,91,73,87,81,89.7,2009
68818,235901103,-1,-1,94,71,91,75,100,2010
68819,235901103,.,.,72,86,74,65,86.5,2004
68820,235901103,.,.,85.2,83.9,84.5,78.9,98.7,2003
68821,235902004,.,.,.,.,.,.,.,2003
68822,235902004,.,.,.,.,.,.,.,2004
68823,235902004,.,.,.,.,.,.,.,2005
68824,235902004,.,.,.,.,.,.,.,2006
68825,235902004,.,.,.,.,.,.,.,2007
68826,235902004,.,.,.,.,.,.,.,2008
68827,235902004,.,.,.,.,.,.,.,2009
68828,235902004,.,.,.,.,.,.,.,2010
68829,235902004,.,.,.,.,.,.,.,2011
68830,235902006,-1,-1,-1,-1,-1,-1,54.5,2009
68831,235902006,-1,-1,-1,-1,-1,-1,67.6,2010
68832,235902006,-1,-1,-1,-1,-1,-1,83.5,2007
68833,235902006,-1,-1,-1,-1,-1,-1,85.8,2005
68834,235902006,-1,-1,-1,-1,-1,-1,87.2,2008
68835,235902006,-1,-1,-1,-1,-1,-1,91.2,2006
68836,235902006,-1,-1,-1,-1,-1,-1,92.7,2011
68837,235902006,.,.,.,.,.,.,70.5,2003
68838,235902006,.,.,.,.,.,.,83,2004
68839,235902008,-1,-1,-1,-1,-1,-1,100,2010
68840,235902008,-1,-1,-1,-1,-1,-1,71,2011
68841,235902008,-1,-1,-1,-1,-1,-1,81.3,2008
68842,235902008,-1,-1,-1,-1,-1,-1,82.9,2007
68843,235902008,-1,-1,-1,-1,-1,-1,83.9,2005
68844,235902008,-1,-1,-1,-1,-1,-1,85.4,2009
68845,235902008,-1,-1,-1,-1,-1,-1,88.5,2006
68846,235902008,.,.,.,.,.,.,72.2,2004
68847,235902008,.,.,.,.,.,.,86.2,2003
68848,235902011,.,.,.,.,.,.,68.8,2003
68849,235902011,.,.,.,.,.,.,82.4,2004
68850,235902011,,,,,,,,2005
68851,235902012,-1,-1,-1,-1,-1,-1,86.5,2008
68852,235902012,-1,-1,-1,-1,-1,-1,86.9,2009
68853,235902012,-1,-1,-1,-1,-1,-1,88.5,2007
68854,235902012,-1,-1,-1,-1,-1,-1,88.7,2006
68855,235902012,-1,-1,-1,-1,-1,-1,89.5,2005
68856,235902012,-1,-1,-1,-1,-1,-1,97.5,2010
68857,235902012,.,.,.,.,.,.,89.2,2004
68858,235902012,.,.,.,.,.,.,91.8,2003
68859,235902013,-1,-1,-1,-1,-1,-1,87.4,2011
68860,235902014,-1,-1,-1,-1,-1,-1,88.2,2011
68861,235902041,-1,-1,-1,-1,-1,-1,87.7,2006
68862,235902041,-1,-1,-1,-1,-1,-1,88.8,2007
68863,235902041,-1,-1,-1,-1,-1,-1,89.2,2011
68864,235902041,-1,-1,-1,-1,-1,-1,89.9,2008
68865,235902041,-1,-1,-1,-1,-1,-1,90.6,2005
68866,235902041,-1,-1,-1,-1,-1,-1,91.2,2009
68867,235902041,-1,-1,-1,-1,-1,-1,99.4,2010
68868,235902041,.,.,.,.,.,.,92.4,2004
68869,235902041,.,.,.,.,.,.,99,2003
68870,235902042,-1,-1,-1,-1,-1,-1,83,2008
68871,235902042,-1,-1,-1,-1,-1,-1,84.7,2009
68872,235902042,-1,-1,-1,-1,-1,-1,88,2007
68873,235902042,-1,-1,-1,-1,-1,-1,88.4,2005
68874,235902042,-1,-1,-1,-1,-1,-1,88.4,2006
68875,235902042,-1,-1,-1,-1,-1,-1,89.9,2011
68876,235902042,-1,-1,-1,-1,-1,-1,99.4,2010
68877,235902042,.,.,.,.,.,.,89.9,2004
68878,235902042,.,.,.,.,.,.,97.1,2003
68879,235902043,-1,-1,-1,-1,-1,-1,90.5,2006
68880,235902043,-1,-1,-1,-1,-1,-1,90.7,2008
68881,235902043,-1,-1,-1,-1,-1,-1,90.9,2005
68882,235902043,-1,-1,-1,-1,-1,-1,90.9,2009
68883,235902043,-1,-1,-1,-1,-1,-1,91.1,2007
68884,235902043,-1,-1,-1,-1,-1,-1,91.7,2011
68885,235902043,-1,-1,-1,-1,-1,-1,99.9,2010
68886,235902043,.,.,.,.,.,.,92.8,2004
68887,235902043,.,.,.,.,.,.,99.2,2003
68888,235902044,-1,-1,-1,-1,-1,-1,91.8,2011
68889,235902045,.,.,.,.,.,.,.,2011
68890,235902101,86,88,94,98,97,87,92.5,2007
68891,235902101,87,94,94,95,93,86,92.4,2009
68892,235902101,91,91,91,96,92,88,96.4,2005
68893,235902101,92,96,91,97,92,98,94.3,2006
68894,235902101,93,94,95,92,92,94,90.8,2008
68895,235902101,94,98,95,95,88,89,92.4,2004
68896,235902101,95,95,98,96,95,96,94,2011
68897,235902101,96,98,-4,97,99,97,100,2010
68898,235902101,97.4,95.1,93.2,97.3,92.6,91.4,98.8,2003
68899,235902102,71,84,82,89,84,84,89.1,2005
68900,235902102,84,83,92,92,93,88,86.9,2007
68901,235902102,86,91,91,84,95,83,95.5,2008
68902,235902102,88,89,93,88,87,89,95.9,2011
68903,235902102,90,97,95,88,86,84,86.8,2004
68904,235902102,91,91,88,79,97,91,100,2010
68905,235902102,92,81,81,74,87,87,88.2,2006
68906,235902102,93,83,95,91,88,84,94.7,2009
68907,235902102,97.4,94.8,81.8,86.7,98.6,83.3,99.6,2003
68908,235902103,50,55,81,87,66,57,89.4,2006
68909,235902103,65,73,79,82,77,79,90.4,2007
68910,235902103,67,72,58,73,71,72,90.7,2004
68911,235902103,70,77,62,58,67,58,89,2005
68912,235902103,78,89.6,69.2,75,72.2,58.8,100,2003
68913,235902103,79,90,90,83,88,81,91.9,2008
68914,235902103,84,78,89,75,79,70,93.8,2011
68915,235902103,84,86,88,71,77,73,100,2010
68916,235902103,91,88,84,86,84,76,93,2009
68917,235902104,-4,-4,91,91,88,83,93.7,2009
68918,235902104,100,95,95.7,87,95.2,100,100,2003
68919,235902104,70,85,81,81,86,86,94.9,2011
68920,235902104,83,83,-4,-4,-4,-4,94.9,2007
68921,235902104,86,-4,75,94,94,81,93.1,2005
68922,235902104,89,-4,-4,-4,-4,95,100,2010
68923,235902104,93,.,.,89,95,79,93.2,2004
68924,235902104,94,-4,-4,90,89,75,92.3,2006
68925,235902104,94,95,93,86,94,88,95,2008
68926,235902105,47,65,61,57,68,63,91.8,2006
68927,235902105,54,74,79,65,54,56,87.2,2007
68928,235902105,56,63,68,72,72,72,87.3,2008
68929,235902105,57,73,63,78,70,56,93,2005
68930,235902105,61,79,72,80,73,80,92.1,2011
68931,235902105,72,79,79,79,50,77,89,2009
68932,235902105,79,93,73,73,78,71,99.5,2010
68933,235902105,89,72,81,74,74,66,93.7,2004
68934,235902105,89.8,78,80,79.2,74.1,51.8,98.6,2003
68935,235902106,59,81,77,77,84,78,100,2010
68936,235902106,65,85,84,75,79,81,85.6,2005
68937,235902106,67,71,70,62,69,72,96.9,2011
68938,235902106,74,81,85,75,89,73,94.9,2009
68939,235902106,75,89.1,93,90.9,78,71.4,100,2003
68940,235902106,76,87,85,82,88,81,94.9,2006
68941,235902106,81,84,78,73,90,89,94.9,2008
68942,235902106,86,78,87,82,84,77,95.3,2007
68943,235902106,92,95,87,90,85,75,85.3,2004
68944,235902108,65,77,57,63,82,73,89.3,2011
68945,235902108,79,87,78,78,88,86,100,2010
68946,235902108,89,93,97,97,93,91,85.8,2006
68947,235902108,90,93,98,94,90,90,88,2007
68948,235902108,91,97,94,88,88,86,83.5,2005
68949,235902108,92,93,94,94,89,83,87.5,2009
68950,235902108,93,89,91,86,92,93,87.5,2008
68951,235902108,96.7,96.7,97,93.8,97.5,92.7,99.6,2003
68952,235902108,98,98,92,97,94,86,86.2,2004
68953,235902110,67,84,84,78,75,80,100,2010
68954,235902110,72,80,68,72,64,75,96.4,2011
68955,235902110,72,82,71,63,85,70,92.8,2006
68956,235902110,79,85,72,77,78,53,88.3,2005
68957,235902110,86,80,78,74,82,72,88.7,2007
68958,235902110,86,96,80,71,85,72,91.8,2008
68959,235902110,92,94,82,72,76,74,89.2,2004
68960,235902110,94.1,90.9,64.2,78.8,74.6,75.8,100,2003
68961,235902110,96,97,87,77,75,74,95.7,2009
68962,235902111,66,78,75,70,77,71,89.6,2006
68963,235902111,67,80,86,80,83,76,91.2,2009
68964,235902111,70,83,68,72,86,81,92.5,2008
68965,235902111,71,90,85,81,67,71,88.4,2005
68966,235902111,78,74,81,78,85,88,91.8,2007
68967,235902111,84,83,85,75,76,81,92.7,2011
68968,235902111,84,92,83,90,84,82,88.8,2004
68969,235902111,89,95,89,87,90,77,100,2010
68970,235902111,90.1,85.1,82.6,78.5,96.3,85.5,100,2003
68971,235902112,79,88,89,72,80,83,89.1,2007
68972,235902112,82,93,84,83,83,90,100,2010
68973,235902112,85,92,89,82,91,87,91.5,2008
68974,235902112,85,95,83,79,92,86,93.1,2011
68975,235902112,90,95,83,75,91,86,93.5,2009
68976,235902112,91,91,85,88,87,72,92.2,2005
68977,235902112,92,94,94,83,90,84,89.3,2006
68978,235902112,93,87,85,73,92,86,92,2004
68979,235902112,94.1,87,94.5,81.1,96.6,82.5,98.6,2003
68980,235902114,74,90,94,95,93,87,88.8,2007
68981,235902114,81,87,90,92,90,90,89.5,2009
68982,235902114,89,93,90,93,95,94,91.5,2008
68983,235902114,90,96,84,91,80,83,90,2006
68984,235902114,91,96,91,82,83,94,92.7,2005
68985,235902114,94,97,97,95,94,96,100,2010
68986,235902114,96.2,92.6,97.5,88.8,93.2,81.1,99.6,2003
68987,235902114,97,95,99,-4,90,93,93.7,2011
68988,235902114,99,99,88,90,88,77,95.7,2004
68989,235902115,-4,-4,-4,-4,89,56,100,2010
68990,235902115,-4,-4,78,67,-4,75,92.9,2009
68991,235902115,-4,90,-4,92,-4,89,85.7,2006
68992,235902115,69,87,86,-4,93,93,93,2007
68993,235902115,74,84,75,83,83,72,93.2,2005
68994,235902115,80,64,-4,-4,-4,-4,89.7,2008
68995,235902115,82,92,73,87,88,88,79.6,2004
68996,235902115,87,80,86,86,-4,85,97.8,2011
68997,235902115,87.5,88.9,100,90.9,100,100,100,2003
68998,235902117,-4,96,94,-4,97,89,97.8,2006
68999,235902117,.,.,93,.,85,94,90.2,2004
69000,235902117,100,96,96.8,93.5,96.8,96.8,99.1,2003
69001,235902117,81,94,97,97,-4,92,100,2010
69002,235902117,89,93,85,96,91,97,100,2011
69003,235902117,92,92,-4,91,94,89,96.5,2007
69004,235902117,95,95,97,83,93,93,91,2005
69005,235902117,96,93,97,94,92,96,97.9,2008
69006,235902117,97,-4,-4,97,-4,90,97.2,2009
69007,235902118,.,94,94,90,98,92,94.3,2004
69008,235902118,100,94.6,96.7,97.8,98.9,89.8,99.7,2003
69009,235902118,85,98,96,91,96,94,94.3,2009
69010,235902118,86,97,98,94,92,94,100,2010
69011,235902118,90,91,99,89,91,88,94.1,2011
69012,235902118,93,99,96,95,95,97,93.4,2008
69013,235902118,94,96,96,94,96,95,94.2,2007
69014,235902118,95,99,96,93,93,92,95.9,2006
69015,235902118,96,99,90,91,97,92,96.4,2005
69016,235902123,100,98.5,95.3,95.2,91.9,94.2,98.6,2003
69017,235902123,90,94,77,77,94,96,92.4,2005
69018,235902123,90,95,95,91,89,89,91.7,2009
69019,235902123,93,97,94,93,92,92,91.9,2007
69020,235902123,93,98,83,90,88,88,100,2010
69021,235902123,95,89,86,85,86,88,93.8,2011
69022,235902123,95,99,92,91,88,88,92.7,2006
69023,235902123,96,99,88,88,97,99,91.3,2004
69024,235902123,97,97,94,96,96,97,90.5,2008
69025,235902124,.,.,.,.,.,.,.,2008
69026,235902124,.,.,.,.,.,.,.,2009
69027,235902125,82,88,84,89,81,92,92.4,2011
69028,235902125,82,91,82,88,89,88,100,2010
69029,235902126,87,88,89,86,85,92,99.5,2010
69030,235902126,92,85,85,82,90,79,93.7,2011
69031,235902207,-1,-1,-1,-1,-1,-1,0,2007
69032,235902207,-1,-1,-1,-1,-1,-1,23.3,2006
69033,235902207,-1,-1,-1,-1,-1,-1,7.3,2005
69034,235902207,.,.,.,.,.,.,0,2004
69035,235902207,.,.,.,.,.,.,97.6,2003
69036,235904001,.,.,.,.,.,.,.,2005
69037,235904101,-4,-4,86,83,83,82,89.2,2006
69038,235904101,.,.,79,.,90,90,87.2,2004
69039,235904101,100,100,90.9,100,94.1,88.2,98.1,2003
69040,235904101,65,-4,87,-4,91,-4,92.2,2008
69041,235904101,73,-4,65,-4,87,87,83.1,2009
69042,235904101,75,95,78,94,59,68,86.2,2011
69043,235904101,76,90,91,82,67,75,95.7,2007
69044,235904101,88,-4,82,-4,91,92,88.1,2005
69045,235904101,94,-4,82,86,71,83,100,2010
69046,236801001,-1,-1,-1,-1,-1,-1,77.4,2011
69047,236801001,-1,-1,-1,-1,-1,-1,80.5,2005
69048,236801001,-1,-1,-1,-1,-1,-1,80.8,2006
69049,236801001,-1,-1,-1,-1,-1,-1,84.7,2007
69050,236801001,-1,-1,-1,-1,-1,-1,85.1,2009
69051,236801001,-1,-1,-1,-1,-1,-1,85.9,2008
69052,236801001,-1,-1,-1,-1,-1,-1,99.3,2010
69053,236801001,.,.,.,.,.,.,100,2004
69054,236801001,.,.,.,.,.,.,76,2003
69055,236901002,-1,-1,-1,-1,-1,-1,86.3,2009
69056,236901002,-1,-1,-1,-1,-1,-1,88.4,2008
69057,236901002,-1,-1,-1,-1,-1,-1,90.2,2007
69058,236901002,-1,-1,-1,-1,-1,-1,91.5,2005
69059,236901002,-1,-1,-1,-1,-1,-1,92.3,2006
69060,236901002,-1,-1,-1,-1,-1,-1,92.9,2011
69061,236901002,-1,-1,-1,-1,-1,-1,99.5,2010
69062,236901002,.,.,.,.,.,.,87.7,2004
69063,236901002,.,.,.,.,.,.,88.4,2003
69064,236901042,-1,-1,-1,-1,-1,-1,100,2010
69065,236901042,-1,-1,-1,-1,-1,-1,87.9,2006
69066,236901042,-1,-1,-1,-1,-1,-1,89.6,2009
69067,236901042,-1,-1,-1,-1,-1,-1,89.7,2007
69068,236901042,-1,-1,-1,-1,-1,-1,89.8,2005
69069,236901042,-1,-1,-1,-1,-1,-1,90.6,2008
69070,236901042,-1,-1,-1,-1,-1,-1,94.1,2011
69071,236901042,.,.,.,.,.,.,88.3,2004
69072,236901042,.,.,.,.,.,.,99.5,2003
69073,236901101,-1,-1,82,88,94,83,89.4,2005
69074,236901101,-1,-1,82,92,97,88,91.3,2006
69075,236901101,-1,-1,86,95,90,-4,100,2010
69076,236901101,-1,-1,90,86,90,88,89,2007
69077,236901101,-1,-1,91,94,88,94,95.4,2009
69078,236901101,-1,-1,91,98,90,95,91.1,2011
69079,236901101,-1,-1,93,96,93,88,93.2,2008
69080,236901102,76,96,-1,-1,-1,-1,96.4,2008
69081,236901102,82,92,-1,-1,-1,-1,92.5,2005
69082,236901102,86,94,-1,-1,-1,-1,95.7,2009
69083,236901102,87,99,-1,-1,-1,-1,96.2,2011
69084,236901102,89,97,-1,-1,-1,-1,94,2006
69085,236901102,90,96,-1,-1,-1,-1,93.1,2007
69086,236901102,93,91,80,95,82,80,91.1,2004
69087,236901102,95,98,-1,-1,-1,-1,100,2010
69088,236901102,96.2,82.7,92.3,98.1,96.4,81.8,99,2003
69089,236902002,-1,-1,-1,-1,-1,-1,87.1,2011
69090,236902002,-1,-1,-1,-1,-1,-1,89,2009
69091,236902002,-1,-1,-1,-1,-1,-1,89.7,2008
69092,236902002,-1,-1,-1,-1,-1,-1,90.8,2005
69093,236902002,-1,-1,-1,-1,-1,-1,91.3,2006
69094,236902002,-1,-1,-1,-1,-1,-1,91.3,2007
69095,236902002,-1,-1,-1,-1,-1,-1,98.1,2010
69096,236902002,.,.,.,.,.,.,86.9,2003
69097,236902002,.,.,.,.,.,.,90.5,2004
69098,236902003,-1,-1,-1,-1,-1,-1,96,2011
69099,236902004,-1,-1,-1,-1,-1,-1,.,2005
69100,236902004,-1,-1,-1,-1,-1,-1,70.8,2007
69101,236902004,-1,-1,-1,-1,-1,-1,77.3,2008
69102,236902004,.,.,.,.,.,.,.,2003
69103,236902004,.,.,.,.,.,.,100,2004
69104,236902004,.,.,.,.,.,.,100,2006
69105,236902005,.,.,.,.,.,.,-1,2007
69106,236902005,.,.,.,.,.,.,.,2003
69107,236902005,.,.,.,.,.,.,.,2004
69108,236902005,.,.,.,.,.,.,.,2005
69109,236902005,.,.,.,.,.,.,.,2006
69110,236902005,.,.,.,.,.,.,.,2008
69111,236902041,-1,-1,-1,-1,69,67,92.3,2005
69112,236902041,-1,-1,-1,-1,75,80,89.8,2011
69113,236902041,-1,-1,-1,-1,78,76,99.4,2010
69114,236902041,-1,-1,-1,-1,82,84,88.4,2006
69115,236902041,-1,-1,-1,-1,85,82,86.2,2008
69116,236902041,-1,-1,-1,-1,86,80,86.9,2007
69117,236902041,-1,-1,-1,-1,86,83,85.8,2009
69118,236902041,.,.,.,.,78,76,91.9,2004
69119,236902041,.,.,.,.,81,73.3,97.9,2003
69120,236902042,-1,-1,-1,-1,-1,-1,86.8,2009
69121,236902042,-1,-1,-1,-1,-1,-1,87.2,2011
69122,236902042,-1,-1,-1,-1,-1,-1,88.5,2007
69123,236902042,-1,-1,-1,-1,-1,-1,88.7,2008
69124,236902042,-1,-1,-1,-1,-1,-1,92.5,2006
69125,236902042,-1,-1,-1,-1,-1,-1,94.7,2005
69126,236902042,-1,-1,-1,-1,-1,-1,99.3,2010
69127,236902042,.,.,.,.,.,.,91.2,2004
69128,236902042,.,.,.,.,.,.,98.9,2003
69129,236902043,.,.,.,.,.,.,.,2010
69130,236902043,.,.,.,.,.,.,.,2011
69131,236902101,82,88,79,77,-1,-1,95.4,2011
69132,236902101,86,94,88,88,-1,-1,99.2,2010
69133,236902101,88,91,95,90,-1,-1,88.6,2006
69134,236902101,89,94,96,97,-1,-1,93.9,2009
69135,236902101,93,91,95,94,-1,-1,90,2008
69136,236902101,93,91,98,94,-1,-1,89.5,2007
69137,236902101,93,94,97,97,-1,-1,92.1,2005
69138,236902101,96.9,92.9,95.8,93.8,.,.,99.6,2003
69139,236902101,99,94,93,94,.,.,93.1,2004
69140,236902102,.,.,.,.,.,.,.,2009
69141,236902102,.,.,.,.,.,.,.,2010
69142,236902102,.,.,.,.,.,.,.,2011
69143,236902102,67,87,90,90,-1,-1,88.8,2008
69144,236902102,82,89,78,90,.,.,92.9,2004
69145,236902102,84,87,93.3,95.1,.,.,100,2003
69146,236902102,85,91,92,92,-1,-1,94.3,2007
69147,236902102,91,96,83,89,-1,-1,88.4,2005
69148,236902102,96,-4,88,89,-1,-1,89.1,2006
69149,236902103,73,87,84,83,-1,-1,100,2010
69150,236902103,73,88,71,75,-1,-1,91.2,2005
69151,236902103,75.6,80.8,84.1,81,.,.,96.5,2003
69152,236902103,81,90,74,77,-1,-1,92,2009
69153,236902103,84,87,84,79,-1,-1,95.3,2011
69154,236902103,86,90,81,72,-1,-1,87.4,2007
69155,236902103,90,93,86,78,-1,-1,91.8,2008
69156,236902103,93,82,80,82,-1,-1,89.3,2006
69157,236902103,93,99,79,78,.,.,88.7,2004
69158,236902104,81,94,94,91,-1,-1,92.1,2011
69159,236902104,86,88,86,93,-1,-1,88.8,2009
69160,236902104,88,83,90,91,-1,-1,85.8,2007
69161,236902104,90,94,83,93,-1,-1,86.5,2008
69162,236902104,90,95,80,92,-1,-1,98.2,2010
69163,236902104,90,96,81,91,-1,-1,81.1,2005
69164,236902104,94,88.7,90.3,82.5,.,.,98.4,2003
69165,236902104,94,97,77,77,.,.,85.7,2004
69166,236902104,95,93,89,86,-1,-1,85.2,2006
69167,236902106,74,93,83,79,-1,-1,92.2,2005
69168,236902106,75,79,83,75,-1,-1,91.3,2007
69169,236902106,76,86,89,87,-1,-1,100,2010
69170,236902106,76,88,76,76,-1,-1,93.9,2006
69171,236902106,81,80,76,85,-1,-1,93.3,2008
69172,236902106,84,84,80,81,-1,-1,95.2,2011
69173,236902106,87,85,88,84,-1,-1,91.6,2009
69174,236902106,91,91,93,92,.,.,88.1,2004
69175,236902106,93.7,94.4,89,79.6,.,.,98.3,2003
69176,237902001,-1,-1,-1,-1,-1,-1,75.6,2009
69177,237902001,-1,-1,-1,-1,-1,-1,79.9,2007
69178,237902001,-1,-1,-1,-1,-1,-1,80.6,2008
69179,237902001,-1,-1,-1,-1,-1,-1,81.6,2005
69180,237902001,-1,-1,-1,-1,-1,-1,81.9,2011
69181,237902001,-1,-1,-1,-1,-1,-1,82.3,2006
69182,237902001,-1,-1,-1,-1,-1,-1,97.6,2010
69183,237902001,.,.,.,.,.,.,77.6,2003
69184,237902001,.,.,.,.,.,.,82.2,2004
69185,237902003,-1,-1,-1,-1,-1,-1,92.9,2006
69186,237902041,-1,-1,-1,-1,-1,-1,75.6,2006
69187,237902041,-1,-1,-1,-1,-1,-1,75.7,2007
69188,237902041,-1,-1,-1,-1,-1,-1,77.6,2005
69189,237902041,-1,-1,-1,-1,-1,-1,83,2011
69190,237902041,-1,-1,-1,-1,-1,-1,83.3,2008
69191,237902041,-1,-1,-1,-1,-1,-1,85.3,2009
69192,237902041,-1,-1,-1,-1,-1,-1,95.6,2010
69193,237902041,.,.,.,.,.,.,79.8,2004
69194,237902041,.,.,.,.,.,.,96.2,2003
69195,237902101,66,79,82,76,91,78,88.3,2006
69196,237902101,70,78,96,91,88,89,87.3,2008
69197,237902101,71,75,84,85,64,55,82.5,2005
69198,237902101,77,90,63,70,57,62,80.7,2004
69199,237902101,78,85,88,83,84,90,86.9,2009
69200,237902101,81,84,89,79,87,78,89.7,2007
69201,237902101,87,84,97,94,88,87,90,2011
69202,237902101,87.8,78.2,80,89.7,76.2,72,97.4,2003
69203,237902101,91,91,95,84,81,89,97.3,2010
69204,237902102,66,79,82,76,91,78,88.3,2006
69205,237902102,70,78,96,91,88,89,87.3,2008
69206,237902102,71,75,84,85,64,55,82.5,2005
69207,237902102,77,90,63,70,57,62,80.7,2004
69208,237902102,78,85,88,83,84,90,86.9,2009
69209,237902102,81,84,89,79,87,78,89.7,2007
69210,237902102,87,84,97,94,88,87,90,2011
69211,237902102,91,91,95,84,81,89,97.3,2010
69212,237904002,-1,-1,-1,-1,-1,-1,91.6,2011
69213,237904002,-1,-1,-1,-1,-1,-1,92.1,2008
69214,237904002,-1,-1,-1,-1,-1,-1,93,2009
69215,237904002,-1,-1,-1,-1,-1,-1,94.2,2007
69216,237904002,-1,-1,-1,-1,-1,-1,94.3,2005
69217,237904002,-1,-1,-1,-1,-1,-1,94.8,2006
69218,237904002,-1,-1,-1,-1,-1,-1,98.3,2010
69219,237904002,.,.,.,.,.,.,91.6,2004
69220,237904002,.,.,.,.,.,.,91.8,2003
69221,237904041,-1,-1,-1,-1,-1,-1,94.7,2009
69222,237904041,-1,-1,-1,-1,-1,-1,94.8,2008
69223,237904041,-1,-1,-1,-1,-1,-1,95.1,2005
69224,237904041,-1,-1,-1,-1,-1,-1,95.3,2011
69225,237904041,-1,-1,-1,-1,-1,-1,95.5,2007
69226,237904041,-1,-1,-1,-1,-1,-1,96.9,2006
69227,237904041,-1,-1,-1,-1,-1,-1,98.3,2010
69228,237904041,.,.,.,.,.,.,92.5,2004
69229,237904041,.,.,.,.,.,.,97.5,2003
69230,237904043,-1,-1,-1,-1,-1,-1,93.9,2011
69231,237904043,-1,-1,-1,-1,-1,-1,98,2010
69232,237904101,85,92,88,81,-1,-1,95.7,2008
69233,237904101,86,93,94,94,-1,-1,93.5,2009
69234,237904101,87,91,98,91,-1,-1,94.3,2006
69235,237904101,88,98,95,77,-4,93,100,2010
69236,237904101,91,89,91,94,-1,-1,95.4,2007
69237,237904101,95,92,94,87,-1,-1,91.9,2005
69238,237904101,96,-4,-4,97,-4,95,92.1,2011
69239,237904101,98.7,98.6,89.5,76.5,.,.,99.5,2003
69240,237904101,99,96,93,90,.,.,91.2,2004
69241,237904102,81,87,91,89,-1,-1,97.7,2007
