,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,county_num,charter,grade_span
043914042,0,0,0,0,13,579,52,94,42,104,94,29894,7.4,3.6,WYLIE ISD,043,N,04 - 06
043914101,0,0,0,0,11,358,55,137,8,47,137,32527,10.4,6.3,WYLIE ISD,043,N,PK - 04
043914102,0,0,0,0,7,565,70,158,4,66,158,32217,11.1,5.3,WYLIE ISD,043,N,EE - 04
043914103,0,0,0,0,6,549,35,90,4,70,90,30676,8.5,4.7,WYLIE ISD,043,N,EE - 04
043917001,49,34,38,23,0,136,8,27,16,21,27,29936,10.9,7.1,BLUE RIDGE ISD,043,N,09 - 12
043917041,0,0,0,0,0,146,12,28,15,34,28,26974,8,5.9,BLUE RIDGE ISD,043,N,06 - 08
043917101,0,0,0,0,1,268,12,88,24,37,88,31752,10.2,6,BLUE RIDGE ISD,043,N,EE - 05
043918001,69,103,71,55,3,275,18,60,16,61,60,32085,10.5,5.9,COMMUNITY ISD,043,N,09 - 12
043918041,0,0,0,0,4,340,29,87,25,77,87,28932,9.1,4.2,COMMUNITY ISD,043,N,05 - 08
043918101,0,0,0,0,7,431,40,153,16,53,153,28606,7.3,3.9,COMMUNITY ISD,043,N,PK - 04
043919101,0,0,0,0,5,609,11,21,55,72,21,36393,16.3,8.2,LOVEJOY ISD,043,N,KG - 06
044902001,61,44,50,47,15,107,77,115,16,36,115,31528,15.4,9.7,WELLINGTON ISD,044,N,09 - 12
044902041,0,0,0,0,16,74,59,103,12,31,103,31710,13.5,7.9,WELLINGTON ISD,044,N,06 - 08
044902101,0,0,0,0,25,168,98,189,11,48,189,32205,13.4,9.5,WELLINGTON ISD,044,N,EE - 05
044904001,13,6,11,10,4,77,31,38,8,6,38,29293,8.6,5.6,SAMNORWOOD ISD,044,N,PK - 12
045902001,159,140,153,116,93,399,75,95,37,87,95,33262,14.6,10.2,COLUMBUS ISD,045,N,09 - 12
045902041,0,0,0,0,29,190,49,97,15,49,97,31733,13.7,9,COLUMBUS ISD,045,N,07 - 08
045902101,0,0,0,0,118,570,185,414,23,125,414,31803,13.5,9.1,COLUMBUS ISD,045,N,EE - 06
045903001,157,111,80,96,123,177,142,215,45,83,215,30604,11.9,6.6,RICE CONS ISD,045,N,09 - 12
045903041,0,0,0,0,105,30,199,260,19,83,260,26999,7.5,3.3,RICE CONS ISD,045,N,04 - 08
045903101,0,0,0,0,77,52,174,241,13,44,241,30385,12,7.8,RICE CONS ISD,045,N,PK - 03
045903102,0,0,0,0,11,111,23,64,23,35,64,31635,12.5,7.5,RICE CONS ISD,045,N,KG - 08
045903103,0,0,0,0,42,96,30,79,16,48,79,29579,10,5.3,RICE CONS ISD,045,N,KG - 08
045903601,25,11,1,0,19,22,28,0,0,18,0,35538,18.8,9.5,RICE CONS ISD,045,N,06 - 11
045905002,56,63,61,63,40,162,40,58,15,44,58,36365,16.6,9.8,WEIMAR ISD,045,N,09 - 12
045905041,0,0,0,0,25,81,23,71,16,33,71,29822,11.5,5.5,WEIMAR ISD,045,N,06 - 08
045905102,0,0,0,0,67,141,62,167,2,56,167,35841,19.7,12.3,WEIMAR ISD,045,N,EE - 05
046801001,25,16,15,2,3,32,36,57,2,27,57,23631,3.8,0,NANCY NEY CHARTER SCHOOL,046,Y,04 - 12
046901001,553,416,401,359,23,1053,644,312,142,175,312,35067,13.6,8.6,NEW BRAUNFELS ISD,046,N,09 - 12
046901038,13,9,8,12,2,23,28,22,0,11,22,33237,12,0.2,NEW BRAUNFELS ISD,046,N,06 - 12
046901041,0,0,0,0,13,510,398,327,82,141,327,32564,10.5,5.9,NEW BRAUNFELS ISD,046,N,07 - 08
046901042,0,0,0,0,7,272,194,177,42,67,177,32697,10.8,6.8,NEW BRAUNFELS ISD,046,N,06 - 06
046901102,0,0,0,0,3,192,156,160,9,38,160,35087,14.3,10.5,NEW BRAUNFELS ISD,046,N,01 - 02
046901103,0,0,0,0,5,166,173,182,14,50,182,34354,13.5,7.5,NEW BRAUNFELS ISD,046,N,EE - 05
046901104,0,0,0,0,6,314,225,215,50,74,215,35210,15.1,10.2,NEW BRAUNFELS ISD,046,N,03 - 05
046901105,0,0,0,0,3,76,132,130,0,26,130,35868,15.4,8.3,NEW BRAUNFELS ISD,046,N,EE - KG
046901106,0,0,0,0,6,243,231,241,5,37,241,35123,14.7,9.3,NEW BRAUNFELS ISD,046,N,EE - 01
046901107,0,0,0,0,6,215,163,181,17,55,181,31207,8.3,5.4,NEW BRAUNFELS ISD,046,N,KG - 03
046901108,0,0,0,0,7,215,150,168,28,67,168,29233,6,2.9,NEW BRAUNFELS ISD,046,N,04 - 05
046902001,340,318,273,236,18,874,264,257,196,135,257,34083,13.1,13.1,COMAL ISD,046,N,09 - 12
046902002,548,453,395,297,10,1440,236,254,137,267,254,33386,12.4,12.4,COMAL ISD,046,N,09 - 12
046902041,0,0,0,0,4,459,64,109,43,82,109,28686,9,9,COMAL ISD,046,N,08 - 08
046902042,0,0,0,0,11,482,182,190,64,109,190,32352,11.5,11.5,COMAL ISD,046,N,07 - 08
046902043,6,6,2,0,8,13,8,0,0,29,0,26168,4.3,4.3,COMAL ISD,046,N,06 - 11
046902044,0,0,0,0,4,468,76,133,37,95,133,30806,10.2,10.2,COMAL ISD,046,N,07 - 07
046902101,0,0,0,0,1,293,50,42,30,47,42,31779,11.5,11.5,COMAL ISD,046,N,03 - 04
046902102,0,0,0,0,9,333,116,165,26,84,165,31101,10.2,10.2,COMAL ISD,046,N,EE - 04
046902103,0,0,0,0,12,279,193,231,4,74,231,32355,12.2,12.2,COMAL ISD,046,N,EE - 01
046902104,0,0,0,0,13,373,209,221,43,100,221,32865,13,13,COMAL ISD,046,N,02 - 04
046902105,0,0,0,0,1,583,65,284,29,94,284,32136,12.3,12.3,COMAL ISD,046,N,EE - 04
046902106,0,0,0,0,1,469,46,100,11,68,100,31046,10.3,10.3,COMAL ISD,046,N,EE - 02
046902107,0,0,0,0,5,656,112,304,22,101,304,32231,12.2,12.2,COMAL ISD,046,N,PK - 04
046902108,0,0,0,0,13,431,192,210,68,106,210,32660,12,12,COMAL ISD,046,N,05 - 06
046902109,0,0,0,0,1,259,29,94,26,41,94,32430,11.5,11.5,COMAL ISD,046,N,05 - 06
046902110,0,0,0,0,4,577,100,137,49,120,137,30821,10.7,10.7,COMAL ISD,046,N,05 - 06
046902201,14,18,26,13,0,60,20,24,1,17,24,28860,9.1,9.1,COMAL ISD,046,N,06 - 12
047901001,119,84,75,76,1,231,121,151,55,50,151,34116,13.7,7.5,COMANCHE ISD,047,N,09 - 12
047901002,5,3,2,0,6,9,2,17,0,17,17,22937,7,1.2,COMANCHE ISD,047,N,06 - 11
047901041,0,0,0,0,2,229,107,172,59,63,172,33113,14.8,11.7,COMANCHE ISD,047,N,06 - 08
047901101,0,0,0,0,0,202,130,197,26,45,197,31231,12.2,8.6,COMANCHE ISD,047,N,EE - 02
047901102,0,0,0,0,1,216,128,194,33,52,194,30742,10.1,6.8,COMANCHE ISD,047,N,03 - 05
047902001,61,41,56,37,0,138,57,91,28,37,91,32248,14.3,9.4,DE LEON ISD,047,N,09 - 12
047902041,0,0,0,0,0,139,72,110,20,34,110,33973,14.9,9.9,DE LEON ISD,047,N,06 - 08
047902101,0,0,0,0,0,243,123,224,10,57,224,30835,11.8,9.4,DE LEON ISD,047,N,EE - 05
047903001,20,14,16,14,0,143,91,147,13,44,147,29977,10.4,4.2,GUSTINE ISD,047,N,PK - 12
047905001,17,13,16,9,1,117,21,84,0,45,84,34971,19,12.4,SIDNEY ISD,047,N,EE - 12
048901001,31,30,32,29,2,84,85,83,27,24,83,32614,12.7,8,EDEN CONS ISD,048,N,07 - 12
048901003,0,2,1,1,0,0,4,2,0,1,2,.,.,.,EDEN CONS ISD,048,N,10 - 12
048901101,0,0,0,0,2,109,88,128,10,27,128,33741,14.3,9.7,EDEN CONS ISD,048,N,PK - 06
048901180,0,0,0,0,0,0,1,1,0,1,1,.,.,.,EDEN CONS ISD,048,N,05 - 05
048901195,0,0,0,1,0,1,0,0,0,1,0,.,.,.,EDEN CONS ISD,048,N,12 - 12
048903001,13,21,14,16,4,96,57,76,10,19,76,30785,8.8,5.9,PAINT ROCK ISD,048,N,PK - 12
048903150,0,0,2,0,0,2,0,1,0,2,1,29810,7.5,2.5,PAINT ROCK ISD,048,N,11 - 11
048903191,0,0,0,0,0,2,1,3,0,3,3,.,.,.,PAINT ROCK ISD,048,N,EE - EE
049901001,243,201,165,156,67,561,125,193,87,105,193,38280,18.3,12.1,GAINESVILLE ISD,049,N,09 - 12
049901002,17,1,1,0,5,14,5,11,0,6,11,32640,12,10,GAINESVILLE ISD,049,N,06 - 11
049901003,2,0,0,0,0,2,0,0,0,1,0,0,0,0,GAINESVILLE ISD,049,N,09 - 09
049901041,0,0,0,0,49,302,81,213,40,90,213,33878,13.4,8.6,GAINESVILLE ISD,049,N,06 - 08
049901101,0,0,0,0,66,462,209,514,36,56,514,35120,15.8,11.5,GAINESVILLE ISD,049,N,EE - 02
049901102,0,0,0,0,22,149,61,157,35,35,157,33300,13,9.2,GAINESVILLE ISD,049,N,03 - 04
049901103,0,0,0,0,17,168,45,133,28,38,133,37970,18.1,14.4,GAINESVILLE ISD,049,N,03 - 05
049901104,0,0,0,0,44,313,82,252,51,100,252,33306,14.4,12,GAINESVILLE ISD,049,N,05 - 06
049902001,36,36,35,25,2,218,4,37,24,35,37,34797,14.2,9.5,MUENSTER ISD,049,N,06 - 12
049902101,0,0,0,0,0,231,5,61,7,19,61,30145,8.5,4.7,MUENSTER ISD,049,N,PK - 05
049903001,56,46,26,39,0,303,29,85,30,48,85,32867,10.3,5.8,VALLEY VIEW ISD,049,N,06 - 12
049903101,0,0,0,0,0,246,23,86,14,39,86,30124,8.4,6.7,VALLEY VIEW ISD,049,N,KG - 05
049905001,106,65,83,70,0,315,4,48,33,54,48,34881,15.4,5.8,CALLISBURG ISD,049,N,09 - 12
049905101,0,0,0,0,0,249,7,54,32,45,54,33379,15,5.1,CALLISBURG ISD,049,N,06 - 08
049905102,0,0,0,0,2,468,15,153,30,55,153,31306,10.5,5.9,CALLISBURG ISD,049,N,EE - 05
049906001,36,30,42,33,0,373,15,91,41,29,91,31406,10.9,6.5,ERA ISD,049,N,KG - 12
049907001,41,45,36,43,0,158,1,2,0,11,2,34650,14,7.4,LINDSAY ISD,049,N,09 - 12
049907101,0,0,0,0,1,344,1,13,41,25,13,34778,15.4,10.6,LINDSAY ISD,049,N,EE - 08
049908101,0,0,0,0,0,60,1,36,1,9,36,27445,6.2,3,WALNUT BEND ISD,049,N,PK - 08
049909101,0,0,0,0,0,63,4,23,1,9,23,31742,8.9,5.4,SIVELLS BEND ISD,049,N,KG - 08
050901001,25,34,20,14,0,121,19,64,0,20,64,35347,13.6,6.7,EVANT ISD,050,N,07 - 12
050901101,0,0,0,0,1,117,28,86,0,14,86,29348,14.3,9.5,EVANT ISD,050,N,KG - 06
050902001,219,188,161,137,27,605,72,124,51,79,124,32927,14.4,7.9,GATESVILLE ISD,050,N,09 - 12
050902041,0,0,0,0,18,342,47,131,35,70,131,33163,16.5,9.9,GATESVILLE ISD,050,N,07 - 08
050902101,0,0,0,0,16,318,46,163,5,34,163,31155,13,9.1,GATESVILLE ISD,050,N,02 - 03
050902102,0,0,0,0,25,312,42,177,2,40,177,31230,12.5,9.5,GATESVILLE ISD,050,N,EE - 01
050902103,0,0,0,0,32,518,64,235,48,82,235,33031,15.8,11.2,GATESVILLE ISD,050,N,04 - 06
050904001,20,17,12,10,0,145,32,68,5,26,68,29083,10.2,3.9,OGLESBY ISD,050,N,KG - 12
050909001,16,18,14,16,0,227,0,69,9,30,69,34835,16,11.6,JONESBORO ISD,050,N,KG - 12
050910001,647,488,439,399,517,1123,214,398,143,208,398,30812,10.9,5.9,COPPERAS COVE ISD,050,N,09 - 12
050910005,22,18,16,15,24,41,11,25,0,6,25,28057,6.3,3.4,COPPERAS COVE ISD,050,N,07 - 12
050910041,0,0,0,0,150,310,39,158,51,61,158,29047,8.5,5.3,COPPERAS COVE ISD,050,N,07 - 08
050910042,0,0,0,0,155,325,64,173,50,72,173,28539,7.7,5.2,COPPERAS COVE ISD,050,N,07 - 08
050910101,0,0,0,0,63,190,53,205,14,43,205,30269,9.9,6.4,COPPERAS COVE ISD,050,N,EE - 04
050910102,0,0,0,0,159,175,44,201,14,52,201,33938,13.3,9.4,COPPERAS COVE ISD,050,N,KG - 04
050910103,0,0,0,0,115,220,41,266,13,61,266,29991,9.5,7.4,COPPERAS COVE ISD,050,N,EE - 04
050910104,0,0,0,0,141,306,50,189,72,63,189,31276,11.3,7.2,COPPERAS COVE ISD,050,N,05 - 06
050910105,0,0,0,0,117,246,38,215,18,40,215,30964,10,7.6,COPPERAS COVE ISD,050,N,EE - 04
050910106,1,0,2,5,105,338,50,200,34,93,200,30879,10.6,7.3,COPPERAS COVE ISD,050,N,EE - 12
050910107,0,0,0,0,162,346,57,226,42,99,226,30973,10.5,6.2,COPPERAS COVE ISD,050,N,05 - 06
050910108,0,0,0,0,88,289,53,209,20,39,209,31174,10.4,8.2,COPPERAS COVE ISD,050,N,PK - 04
050910109,0,0,0,0,133,312,44,199,49,70,199,28827,8.2,5.4,COPPERAS COVE ISD,050,N,EE - 04
051901001,33,32,26,27,20,66,32,71,19,22,71,38778,18.7,15.2,PADUCAH ISD,051,N,09 - 12
051901102,0,0,0,0,55,140,76,187,19,55,187,33777,15.9,12.5,PADUCAH ISD,051,N,KG - 08
052901001,113,100,82,70,16,175,174,91,12,96,91,37089,12.8,7.3,CRANE ISD,052,N,09 - 12
052901041,0,0,0,0,11,113,131,106,14,62,106,39473,15.4,7.9,CRANE ISD,052,N,06 - 08
052901101,0,0,0,0,11,209,259,215,12,83,215,38953,15.3,10.8,CRANE ISD,052,N,EE - 05
053001001,75,67,86,63,2,127,162,105,18,31,105,36105,13.3,9.3,CROCKETT CO CONS CSD,053,N,09 - 12
053001041,0,0,0,0,0,84,132,112,17,16,112,33620,10.4,5.8,CROCKETT CO CONS CSD,053,N,06 - 08
053001101,0,0,0,0,0,94,127,121,10,23,121,36248,13.3,9.7,CROCKETT CO CONS CSD,053,N,03 - 05
053001102,0,0,0,0,2,80,162,161,3,20,161,36489,15.2,11.9,CROCKETT CO CONS CSD,053,N,PK - 02
054901001,41,46,39,38,13,72,78,90,40,23,90,32314,11.5,6.1,CROSBYTON ISD,054,N,09 - 12
054901041,0,0,0,0,5,47,62,70,31,24,70,26955,6.6,2,CROSBYTON ISD,054,N,06 - 08
054901101,0,0,0,0,17,58,145,163,28,48,163,34724,16.2,10.6,CROSBYTON ISD,054,N,PK - 05
054901200,0,0,0,0,0,0,1,0,0,1,0,.,.,.,CROSBYTON ISD,054,N,EE - EE
054901300,1,0,3,4,1,0,7,3,0,1,3,.,.,.,CROSBYTON ISD,054,N,09 - 12
054902001,36,36,25,32,18,52,125,138,34,46,138,36593,16.6,12.1,LORENZO ISD,054,N,07 - 12
054902102,0,0,0,0,10,62,163,179,14,38,179,29795,9.3,5.9,LORENZO ISD,054,N,PK - 06
054903001,52,60,49,35,5,56,135,117,31,39,117,27886,7.7,3,RALLS ISD,054,N,09 - 12
054903002,1,3,3,5,0,1,11,12,0,0,12,.,.,.,RALLS ISD,054,N,09 - 12
054903041,0,0,0,0,5,50,104,122,29,38,122,27095,6.8,2.8,RALLS ISD,054,N,06 - 08
054903102,0,0,0,0,6,79,231,271,20,43,271,31304,9.2,6.2,RALLS ISD,054,N,EE - 05
055901001,66,61,50,48,0,42,180,162,23,23,162,32099,9.4,5.2,CULBERSON COUNTY-ALLAMOORE ISD,055,N,09 - 12
055901002,3,2,0,5,0,2,11,11,0,5,11,28372,5.7,4,CULBERSON COUNTY-ALLAMOORE ISD,055,N,07 - 12
055901041,0,0,0,0,0,31,121,117,17,29,117,33550,11.3,5.4,CULBERSON COUNTY-ALLAMOORE ISD,055,N,06 - 08
055901102,0,0,0,0,0,67,326,325,16,31,325,34226,11.1,6.7,CULBERSON COUNTY-ALLAMOORE ISD,055,N,PK - 05
056901001,123,105,105,93,10,314,95,126,35,69,126,33216,13.8,6.6,DALHART ISD,056,N,09 - 12
056901002,4,8,0,3,1,9,10,14,0,4,14,29427,8.3,7.3,DALHART ISD,056,N,08 - 12
056901042,0,0,0,0,8,238,96,171,19,75,171,32191,12.6,6.6,DALHART ISD,056,N,06 - 08
056901104,0,0,0,0,16,362,197,380,0,68,380,32484,12.2,7.7,DALHART ISD,056,N,EE - 03
056901105,0,0,0,0,5,138,65,109,12,33,109,30871,11.4,6.2,DALHART ISD,056,N,04 - 05
056902001,10,15,12,8,0,130,48,91,14,25,91,31696,13.6,9,TEXLINE ISD,056,N,KG - 12
057801001,120,228,135,80,130,421,139,334,23,47,334,32576,2.4,0.5,RENAISSANCE CHARTER SCHOOL,057,Y,04 - 12
057802001,36,23,0,0,35,60,66,31,31,1,31,32564,0,0,PEGASUS CHARTER SCHOOL,057,Y,07 - 10
057803041,37,0,0,0,44,242,22,0,11,9,0,27737,3.4,0.2,NORTH HILLS SCHOOL,057,Y,05 - 09
057804001,123,37,35,29,126,23,73,68,0,19,68,30213,1.6,0.8,DALLAS CAN ACADEMY CHARTER,057,Y,09 - 12
057804002,324,106,72,26,239,23,263,169,0,21,169,28284,2.9,0.5,DALLAS CAN ACADEMY CHARTER,057,Y,09 - 12
057806001,6,5,1,0,67,10,3,51,0,15,51,21810,7.8,0,EAGLE ADVANTAGE SCHOOL,057,Y,KG - 11
057807001,0,0,0,0,152,79,45,125,24,6,125,25057,8.5,0,LIFE CHARTER SCHOOL OF OAK CLIFF,057,Y,EE - 05
057808101,0,0,0,0,72,3,0,25,8,0,25,33605,6.5,0,UNIVERSAL ACADEMY,057,Y,PK - 08
057809101,0,0,0,0,69,13,15,51,0,2,51,28000,0,0,WEST OAK CLIFF CHARTER SCHOOL,057,Y,PK - 04
057903001,636,593,495,421,169,943,771,416,268,224,416,36021,10.4,6.2,CARROLLTON-FARMERS BRANCH ISD,057,N,09 - 12
057903002,449,453,592,582,227,1269,235,168,315,188,168,38297,12.9,7.7,CARROLLTON-FARMERS BRANCH ISD,057,N,09 - 12
057903003,25,74,94,84,12,143,96,11,4,17,11,39127,14.8,9.3,CARROLLTON-FARMERS BRANCH ISD,057,N,09 - 12
057903004,132,91,47,23,41,100,124,54,3,42,54,35060,11.6,2.3,CARROLLTON-FARMERS BRANCH ISD,057,N,09 - 12
057903005,15,9,4,1,8,23,21,14,1,13,14,32432,2.9,1.6,CARROLLTON-FARMERS BRANCH ISD,057,N,06 - 12
057903006,691,388,0,0,65,682,155,139,180,117,139,34692,9.7,3.4,CARROLLTON-FARMERS BRANCH ISD,057,N,09 - 10
057903009,4,2,1,0,1,3,5,0,0,2,0,.,.,.,CARROLLTON-FARMERS BRANCH ISD,057,N,07 - 11
057903041,0,0,0,0,63,367,500,474,90,135,474,32649,6.9,3.8,CARROLLTON-FARMERS BRANCH ISD,057,N,06 - 08
057903042,0,0,0,0,49,299,428,441,105,122,441,33144,7.3,4.4,CARROLLTON-FARMERS BRANCH ISD,057,N,06 - 08
057903044,0,0,0,0,100,564,128,147,144,127,147,35634,10.7,7.2,CARROLLTON-FARMERS BRANCH ISD,057,N,06 - 08
057903045,0,0,0,0,70,743,97,101,199,138,101,33767,8.3,4.6,CARROLLTON-FARMERS BRANCH ISD,057,N,06 - 08
057903046,0,0,0,0,91,490,199,178,102,134,178,32540,7.2,2.9,CARROLLTON-FARMERS BRANCH ISD,057,N,06 - 08
057903047,0,0,0,0,98,142,36,84,42,33,84,34699,10.4,5.8,CARROLLTON-FARMERS BRANCH ISD,057,N,06 - 08
057903101,0,0,0,0,16,45,323,329,38,44,329,34213,8.5,3.4,CARROLLTON-FARMERS BRANCH ISD,057,N,03 - 05
057903102,0,0,0,0,27,115,452,528,16,67,528,37373,12.6,8.3,CARROLLTON-FARMERS BRANCH ISD,057,N,EE - 05
057903103,0,0,0,0,9,46,506,465,13,12,465,33392,7.5,3.3,CARROLLTON-FARMERS BRANCH ISD,057,N,PK - 02
057903105,0,0,0,0,43,209,278,274,23,49,274,35171,10.1,6.3,CARROLLTON-FARMERS BRANCH ISD,057,N,PK - 05
057903106,0,0,0,0,72,219,151,198,7,54,198,36023,11.3,7.3,CARROLLTON-FARMERS BRANCH ISD,057,N,EE - 05
057903107,0,0,0,0,17,164,502,496,21,64,496,35691,9.5,4.9,CARROLLTON-FARMERS BRANCH ISD,057,N,PK - 05
057903108,0,0,0,0,22,277,247,223,59,64,223,35006,10.2,6.2,CARROLLTON-FARMERS BRANCH ISD,057,N,EE - 05
057903109,0,0,0,0,16,145,425,423,33,49,423,34552,8.7,6,CARROLLTON-FARMERS BRANCH ISD,057,N,PK - 05
057903110,0,0,0,0,33,212,75,100,45,42,100,33606,8,5.9,CARROLLTON-FARMERS BRANCH ISD,057,N,KG - 05
057903111,0,0,0,0,35,257,118,97,20,59,97,36627,10.6,9.1,CARROLLTON-FARMERS BRANCH ISD,057,N,EE - 05
057903112,0,0,0,0,14,293,38,23,22,50,23,35482,10.1,6,CARROLLTON-FARMERS BRANCH ISD,057,N,KG - 05
057903113,0,0,0,0,81,246,88,144,21,52,144,35509,11,5.4,CARROLLTON-FARMERS BRANCH ISD,057,N,PK - 05
057903114,0,0,0,0,21,222,25,65,113,34,65,38990,13.3,8.7,CARROLLTON-FARMERS BRANCH ISD,057,N,EE - 05
057903116,0,0,0,0,31,344,60,84,26,53,84,38683,14.3,9.8,CARROLLTON-FARMERS BRANCH ISD,057,N,EE - 05
057903117,4,0,1,1,3,40,8,3,0,46,3,34971,7.5,1.5,CARROLLTON-FARMERS BRANCH ISD,057,N,EE - 12
057903118,0,0,0,0,26,290,24,21,20,35,21,40993,15.2,10.6,CARROLLTON-FARMERS BRANCH ISD,057,N,KG - 05
057903119,0,0,0,0,78,242,71,108,6,16,108,33165,8.3,3.7,CARROLLTON-FARMERS BRANCH ISD,057,N,PK - 02
057903120,0,0,0,0,74,191,41,57,44,22,57,32499,6.9,2.9,CARROLLTON-FARMERS BRANCH ISD,057,N,PK - 05
057903121,0,0,0,0,172,199,58,175,10,38,175,32589,6.5,3.5,CARROLLTON-FARMERS BRANCH ISD,057,N,PK - 05
057903122,0,0,0,0,21,402,26,23,73,51,23,40614,16,9,CARROLLTON-FARMERS BRANCH ISD,057,N,KG - 05
057903124,0,0,0,0,138,327,83,144,29,69,144,34114,8.2,4,CARROLLTON-FARMERS BRANCH ISD,057,N,EE - 05
057903125,0,0,0,0,91,199,55,107,36,52,107,33388,6.3,4.1,CARROLLTON-FARMERS BRANCH ISD,057,N,03 - 05
057903126,0,0,0,0,59,355,40,76,25,53,76,33381,7.6,5,CARROLLTON-FARMERS BRANCH ISD,057,N,KG - 05
057904001,582,449,453,354,657,907,216,240,128,154,240,34612,9.3,3.6,CEDAR HILL ISD,057,N,09 - 12
057904041,0,0,0,0,400,503,135,198,108,89,198,33192,9.3,4.1,CEDAR HILL ISD,057,N,07 - 08
057904101,0,0,0,0,24,271,37,53,27,35,53,31603,8,4.1,CEDAR HILL ISD,057,N,PK - 04
057904102,0,0,0,0,156,261,93,162,13,52,162,33326,10.7,5.5,CEDAR HILL ISD,057,N,EE - 04
057904103,0,0,0,0,172,223,46,92,64,44,92,36245,14.8,8.3,CEDAR HILL ISD,057,N,05 - 06
057904104,0,0,0,0,242,174,68,95,19,39,95,32711,9.4,5.1,CEDAR HILL ISD,057,N,EE - 04
057904105,0,0,0,0,184,131,67,121,10,32,121,31997,8.8,4.3,CEDAR HILL ISD,057,N,PK - 04
057904106,0,0,0,0,238,217,75,157,46,60,157,33956,11,5.7,CEDAR HILL ISD,057,N,05 - 06
057904107,0,0,0,0,197,224,58,155,17,28,155,31623,7.5,3.7,CEDAR HILL ISD,057,N,PK - 04
057905001,780,556,426,365,677,633,663,794,575,262,794,37168,14.6,10.4,DALLAS ISD,057,N,09 - 12
057905002,585,304,199,208,70,24,1188,858,320,73,858,36351,12.2,9.3,DALLAS ISD,057,N,08 - 12
057905003,382,202,161,147,862,2,28,547,250,112,547,36292,14.1,8.9,DALLAS ISD,057,N,09 - 12
057905005,879,506,261,213,211,81,1533,1111,414,144,1111,33310,9,5.5,DALLAS ISD,057,N,09 - 12
057905006,548,369,283,218,508,366,499,521,496,104,521,37200,12.8,9.5,DALLAS ISD,057,N,09 - 12
057905007,547,403,214,244,190,60,1132,738,433,111,738,35533,12.9,8.1,DALLAS ISD,057,N,09 - 12
057905008,694,416,302,252,1360,20,276,877,375,145,877,36608,14.5,12.3,DALLAS ISD,057,N,09 - 12
057905009,383,243,207,244,1061,1,11,710,502,122,710,35972,16.5,13.1,DALLAS ISD,057,N,09 - 12
057905011,31,12,4,4,33,1,46,58,0,17,58,35186,12.2,3.8,DALLAS ISD,057,N,07 - 12
057905012,297,194,191,115,429,12,345,506,205,200,506,37169,15.3,12,DALLAS ISD,057,N,09 - 12
057905013,413,219,188,175,890,1,103,559,290,75,559,38568,17.9,14.5,DALLAS ISD,057,N,09 - 12
057905014,747,374,228,260,893,86,618,859,316,252,859,35106,15.2,11.9,DALLAS ISD,057,N,09 - 12
057905015,436,251,136,150,161,610,186,256,224,129,256,40409,19.1,14.9,DALLAS ISD,057,N,09 - 12
057905016,600,315,222,231,1153,6,206,585,364,141,585,36083,14.4,12.1,DALLAS ISD,057,N,09 - 12
057905017,668,372,316,265,843,111,662,898,395,207,898,36946,14.3,10.6,DALLAS ISD,057,N,08 - 12
057905018,737,427,295,347,84,64,1635,991,376,127,991,36457,13.9,11.3,DALLAS ISD,057,N,09 - 12
057905019,97,42,1,0,0,1,139,132,42,2,132,36828,13.7,7.1,DALLAS ISD,057,N,09 - 11
057905020,24,49,45,31,59,8,78,44,1,2,44,40523,17.6,14.7,DALLAS ISD,057,N,09 - 12
057905021,760,416,302,291,345,532,789,539,686,167,539,37175,15.1,12.1,DALLAS ISD,057,N,09 - 12
057905022,506,292,254,262,135,274,877,638,452,128,638,35644,12.7,10,DALLAS ISD,057,N,09 - 12
057905023,624,354,305,340,1502,15,99,555,431,119,555,37175,16.3,12.7,DALLAS ISD,057,N,09 - 12
057905024,874,441,292,241,232,51,1389,1146,569,138,1146,35835,10.9,8.7,DALLAS ISD,057,N,09 - 12
057905025,1580,995,823,628,1708,213,1987,2066,1588,163,2066,39797,16.8,13.6,DALLAS ISD,057,N,09 - 12
057905026,114,95,72,55,113,99,101,111,334,6,111,36907,14.9,11.3,DALLAS ISD,057,N,09 - 12
057905027,25,26,68,70,137,9,42,33,4,3,33,38261,16.1,10.7,DALLAS ISD,057,N,09 - 12
057905029,60,15,9,4,53,11,64,71,7,19,71,38834,14.2,10.8,DALLAS ISD,057,N,07 - 12
057905030,44,33,22,23,90,4,49,112,7,7,112,40899,18.5,16.2,DALLAS ISD,057,N,07 - 12
057905032,353,221,125,129,777,4,46,394,166,103,394,36226,12.4,10.3,DALLAS ISD,057,N,09 - 12
057905033,141,105,107,105,208,16,226,189,312,0,189,38385,15.1,11.1,DALLAS ISD,057,N,09 - 12
057905034,182,197,174,147,219,296,164,129,519,8,129,37652,16.1,12.9,DALLAS ISD,057,N,09 - 12
057905036,146,119,92,121,247,38,163,210,455,4,210,39895,16,12.4,DALLAS ISD,057,N,09 - 12
057905037,63,42,47,45,103,17,75,101,154,9,101,37936,15.1,11.4,DALLAS ISD,057,N,09 - 12
057905038,125,79,59,91,180,23,147,186,276,0,186,37680,14.9,11.1,DALLAS ISD,057,N,09 - 12
