,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,county_num,charter,grade_span
014909104,0,0,0,0,26,81,165,220,1,35,220,31394,13.4,6.7,TEMPLE ISD,014,N,PK - 05
014909105,0,0,0,0,165,27,42,214,0,18,214,28886,10.1,7.9,TEMPLE ISD,014,N,EE - 02
014909106,0,0,0,0,34,49,61,119,1,31,119,24593,4.3,2.4,TEMPLE ISD,014,N,KG - 05
014909107,0,0,0,0,103,278,122,302,3,67,302,27067,8.4,5.9,TEMPLE ISD,014,N,KG - 05
014909108,0,0,0,0,32,31,75,113,0,13,113,27832,9.2,6.1,TEMPLE ISD,014,N,KG - 05
014909109,0,0,0,0,75,200,70,140,5,27,140,29788,11.1,6.7,TEMPLE ISD,014,N,EE - 03
014909110,0,0,0,0,49,244,62,150,4,42,150,32072,14.3,10,TEMPLE ISD,014,N,EE - 05
014909111,0,0,0,0,147,321,72,252,9,59,252,29224,10.2,7.1,TEMPLE ISD,014,N,EE - 05
014909113,0,0,0,0,45,17,20,75,1,24,75,25582,6.7,3.9,TEMPLE ISD,014,N,03 - 05
014909114,0,0,0,0,157,276,77,280,4,91,280,30714,11.8,9.3,TEMPLE ISD,014,N,EE - 05
014909115,0,0,0,0,228,285,77,281,104,62,281,31920,14.1,8.7,TEMPLE ISD,014,N,03 - 05
014909200,0,0,0,0,0,0,2,0,0,2,0,.,.,.,TEMPLE ISD,014,N,EE - 06
014910001,100,73,84,80,5,271,58,58,27,44,58,30056,12,7.3,TROY ISD,014,N,09 - 12
014910041,0,0,0,0,5,150,37,43,19,32,43,27923,10.6,6.2,TROY ISD,014,N,07 - 08
014910101,0,0,0,0,3,368,98,191,19,63,191,29715,10.2,7.3,TROY ISD,014,N,EE - 04
014910102,0,0,0,0,3,157,36,64,21,29,64,26755,9.5,6.2,TROY ISD,014,N,05 - 06
015801001,42,50,41,20,4,2,147,122,0,0,122,25351,8.7,0,BLESSED SACRAMENT ACAD SEC CHANCE,015,Y,09 - 12
015802001,62,22,14,8,46,9,51,27,0,0,27,21025,5.7,0,BUILDING ALTERNATIVE CHARTER,015,Y,09 - 12
015901001,363,293,284,312,31,941,272,137,273,157,137,40815,18.1,10,ALAMO HEIGHTS ISD,015,N,09 - 12
015901041,0,0,0,0,16,746,245,159,221,152,159,37575,14.3,8,ALAMO HEIGHTS ISD,015,N,06 - 08
015901101,0,0,0,0,15,629,184,149,51,104,149,39168,16.2,8.6,ALAMO HEIGHTS ISD,015,N,01 - 05
015901102,0,0,0,0,15,238,114,128,0,31,128,41212,15.9,9.1,ALAMO HEIGHTS ISD,015,N,EE - KG
015901104,0,0,0,0,16,485,190,177,48,118,177,38684,14.9,7.8,ALAMO HEIGHTS ISD,015,N,01 - 05
015904001,724,494,454,280,2,55,1891,1534,131,345,1534,35516,13.8,10.9,HARLANDALE ISD,015,N,09 - 12
015904002,662,382,412,265,15,217,1484,1147,144,333,1147,35115,12.6,8.7,HARLANDALE ISD,015,N,09 - 12
015904003,20,3,7,2,0,10,63,43,0,36,43,28233,7.4,5.7,HARLANDALE ISD,015,N,06 - 12
015904004,12,21,24,17,0,2,72,53,0,2,53,31003,8.3,7.3,HARLANDALE ISD,015,N,09 - 12
015904006,23,6,4,0,0,1,32,5,0,0,5,.,.,.,HARLANDALE ISD,015,N,09 - 11
015904007,4,0,0,0,0,1,6,0,0,0,0,.,.,.,HARLANDALE ISD,015,N,07 - 09
015904041,0,0,0,0,6,41,991,904,95,178,904,35308,13.3,10.3,HARLANDALE ISD,015,N,06 - 08
015904042,0,0,0,0,0,17,801,708,70,137,708,36302,14.8,11.2,HARLANDALE ISD,015,N,06 - 08
015904043,0,0,0,0,5,92,748,709,74,162,709,31900,8.7,7,HARLANDALE ISD,015,N,06 - 08
015904044,0,0,0,0,7,105,609,583,68,114,583,33393,12,8.4,HARLANDALE ISD,015,N,06 - 08
015904101,0,0,0,0,0,32,481,455,17,42,455,32337,9.2,6.8,HARLANDALE ISD,015,N,PK - 05
015904102,0,0,0,0,4,75,515,482,28,56,482,33285,12.4,10.7,HARLANDALE ISD,015,N,PK - 05
015904103,0,0,0,0,1,22,488,477,25,59,477,34335,12.4,9.5,HARLANDALE ISD,015,N,PK - 05
015904104,0,0,0,0,0,4,499,479,17,69,479,36808,16,12.4,HARLANDALE ISD,015,N,PK - 05
015904105,0,0,0,0,2,9,820,768,22,115,768,31700,10.5,8.1,HARLANDALE ISD,015,N,EE - 05
015904106,0,0,0,0,10,33,726,702,27,70,702,32807,10.6,8.6,HARLANDALE ISD,015,N,PK - 05
015904107,0,0,0,0,6,38,472,476,19,57,476,33599,10.9,8.6,HARLANDALE ISD,015,N,PK - 05
015904108,0,0,0,0,4,77,548,523,29,51,523,33993,12,9.8,HARLANDALE ISD,015,N,PK - 05
015904109,0,0,0,0,0,30,474,427,18,56,427,34977,13.7,10.9,HARLANDALE ISD,015,N,PK - 05
015904110,0,0,0,0,0,25,466,442,17,40,442,32405,10.4,8.3,HARLANDALE ISD,015,N,PK - 05
015904111,0,0,0,0,9,59,328,333,23,64,333,32459,11.5,8.3,HARLANDALE ISD,015,N,PK - 05
015904113,0,0,0,0,0,17,501,459,14,72,459,33151,11.2,8.8,HARLANDALE ISD,015,N,PK - 05
015904114,0,0,0,0,3,22,396,345,11,49,345,34208,12.4,9.9,HARLANDALE ISD,015,N,PK - 05
015904115,0,0,0,0,4,9,31,41,0,43,41,27038,3.5,2.8,HARLANDALE ISD,015,N,PK - 05
015904116,0,0,0,0,5,33,562,554,16,77,554,33004,10.6,7.6,HARLANDALE ISD,015,N,PK - 05
015905002,627,396,289,285,26,23,1543,1224,59,208,1224,33527,12.3,9.2,EDGEWOOD ISD,015,N,09 - 12
015905003,531,392,292,210,37,11,1375,1317,41,193,1317,34306,13.1,9.1,EDGEWOOD ISD,015,N,09 - 12
015905006,19,32,28,25,0,1,103,71,0,0,71,37413,13.7,11.5,EDGEWOOD ISD,015,N,09 - 12
015905010,1,0,0,0,0,0,3,3,0,0,3,.,.,.,EDGEWOOD ISD,015,N,07 - 09
015905041,0,0,0,0,18,42,671,639,62,104,639,31114,9,7.3,EDGEWOOD ISD,015,N,06 - 08
015905044,0,0,0,0,24,0,474,483,26,89,483,32500,10.8,8,EDGEWOOD ISD,015,N,07 - 08
015905045,0,0,0,0,4,4,527,509,37,82,509,31171,9.8,8.4,EDGEWOOD ISD,015,N,06 - 08
015905046,0,0,0,0,2,1,615,608,48,87,608,32434,11,8.6,EDGEWOOD ISD,015,N,07 - 08
015905047,0,0,0,0,3,2,136,134,0,2,134,33199,7.6,7.4,EDGEWOOD ISD,015,N,06 - 08
015905101,0,0,0,0,1,12,476,443,52,47,443,29758,8,6.1,EDGEWOOD ISD,015,N,PK - 05
015905102,0,0,0,0,6,5,454,450,41,67,450,29964,7.8,5.6,EDGEWOOD ISD,015,N,PK - 06
015905104,0,0,0,0,5,5,450,449,60,77,449,30658,8.3,7.7,EDGEWOOD ISD,015,N,EE - 06
015905105,0,0,0,0,1,5,686,679,34,83,679,31127,10.5,8.7,EDGEWOOD ISD,015,N,PK - 06
015905106,0,0,0,0,6,5,647,646,31,73,646,29183,6.8,4.7,EDGEWOOD ISD,015,N,EE - 06
015905107,0,0,0,0,0,3,579,574,29,64,574,31043,8.9,7.4,EDGEWOOD ISD,015,N,PK - 06
015905108,0,0,0,0,1,5,562,558,32,52,558,32516,11.8,9.7,EDGEWOOD ISD,015,N,PK - 06
015905109,0,0,0,0,50,4,470,517,28,52,517,30825,9.2,7,EDGEWOOD ISD,015,N,PK - 06
015905110,0,0,0,0,2,6,393,397,20,61,397,31572,10.1,8,EDGEWOOD ISD,015,N,PK - 06
015905112,0,0,0,0,5,7,777,764,33,105,764,30669,8.5,6.9,EDGEWOOD ISD,015,N,PK - 05
015905113,0,0,0,0,2,6,352,357,21,34,357,29947,7.7,6.2,EDGEWOOD ISD,015,N,PK - 05
015905114,0,0,0,0,18,5,647,663,38,85,663,31440,10.2,7.4,EDGEWOOD ISD,015,N,PK - 06
015905115,0,0,0,0,4,0,635,621,33,49,621,31896,11.4,8.4,EDGEWOOD ISD,015,N,PK - 06
015905116,0,0,0,0,60,107,537,644,50,67,644,31788,10.3,8.1,EDGEWOOD ISD,015,N,PK - 05
015905117,0,0,0,0,9,0,439,432,25,53,432,30606,9.3,7.4,EDGEWOOD ISD,015,N,PK - 06
015905118,0,0,0,0,2,1,55,60,0,18,60,33861,11.9,7,EDGEWOOD ISD,015,N,PK - PK
015906001,66,65,52,39,42,145,23,33,13,24,33,37095,12.6,5.4,RANDOLPH FIELD ISD,015,N,09 - 12
015906041,0,0,0,0,38,155,23,64,25,23,64,36280,12,6.3,RANDOLPH FIELD ISD,015,N,06 - 08
015906101,0,0,0,0,100,340,74,221,44,60,221,38094,16.3,9.4,RANDOLPH FIELD ISD,015,N,EE - 05
015907001,750,553,483,428,178,111,1916,1592,385,164,1592,37692,15.5,11.4,SAN ANTONIO ISD,015,N,09 - 12
015907002,514,339,321,276,5,27,1416,1391,144,141,1391,38364,16.5,12.6,SAN ANTONIO ISD,015,N,09 - 12
015907003,564,483,355,284,36,70,1573,1504,107,150,1504,38165,16.2,11.6,SAN ANTONIO ISD,015,N,09 - 12
015907004,560,431,338,251,134,30,1401,1381,127,153,1381,36605,14,8.9,SAN ANTONIO ISD,015,N,09 - 12
015907005,750,554,485,370,205,300,1648,1776,200,220,1776,38577,17,12.4,SAN ANTONIO ISD,015,N,09 - 12
015907006,439,353,277,219,876,50,353,1096,72,216,1096,37715,16.3,10,SAN ANTONIO ISD,015,N,09 - 12
015907007,706,628,425,379,57,146,1920,1713,175,214,1713,38269,16.3,13.1,SAN ANTONIO ISD,015,N,09 - 12
015907008,583,452,332,296,11,16,1633,1425,97,176,1425,39262,18.5,13.8,SAN ANTONIO ISD,015,N,09 - 12
015907009,26,15,4,4,7,2,79,79,2,13,79,37416,14.3,7.9,SAN ANTONIO ISD,015,N,06 - 12
015907010,18,7,6,5,11,7,59,74,1,76,74,32082,8,3.2,SAN ANTONIO ISD,015,N,06 - 12
015907014,13,28,22,14,2,2,73,33,0,5,33,34026,10.6,8.4,SAN ANTONIO ISD,015,N,09 - 12
015907015,1,0,0,0,2,0,2,4,0,0,4,.,.,.,SAN ANTONIO ISD,015,N,07 - 09
015907020,6,2,0,0,1,1,8,11,0,4,11,.,.,.,SAN ANTONIO ISD,015,N,06 - 10
015907041,0,0,0,0,51,60,599,641,62,125,641,36549,14.7,9.5,SAN ANTONIO ISD,015,N,06 - 08
015907042,0,0,0,0,4,10,568,568,26,114,568,34495,11.5,7.9,SAN ANTONIO ISD,015,N,06 - 08
015907043,0,0,0,0,512,85,510,936,259,96,936,35662,14.3,8.7,SAN ANTONIO ISD,015,N,06 - 08
015907046,0,0,0,0,223,14,453,684,21,146,684,34309,11.6,8.3,SAN ANTONIO ISD,015,N,06 - 08
015907047,0,0,0,0,0,12,657,641,76,98,641,34373,11.8,8.3,SAN ANTONIO ISD,015,N,06 - 08
015907049,0,0,0,0,31,10,987,1001,73,140,1001,36627,15,12.2,SAN ANTONIO ISD,015,N,06 - 08
015907050,0,0,0,0,27,53,829,794,71,158,794,36057,14.9,11.4,SAN ANTONIO ISD,015,N,06 - 08
015907051,0,0,0,0,1,7,612,583,39,102,583,37800,17,11.6,SAN ANTONIO ISD,015,N,06 - 08
015907052,0,0,0,0,22,31,687,676,57,104,676,36211,14.1,9.9,SAN ANTONIO ISD,015,N,06 - 08
015907053,0,0,0,0,38,23,751,708,45,140,708,35854,15,10.5,SAN ANTONIO ISD,015,N,06 - 08
015907054,0,0,0,0,150,28,618,771,29,131,771,35427,13.7,9.8,SAN ANTONIO ISD,015,N,06 - 08
015907055,0,0,0,0,4,5,568,570,29,98,570,35679,13.3,8.3,SAN ANTONIO ISD,015,N,06 - 08
015907056,0,0,0,0,300,12,210,506,7,114,506,30927,7.4,4.3,SAN ANTONIO ISD,015,N,06 - 08
015907057,0,0,0,0,60,166,710,827,74,116,827,35715,13.4,7.7,SAN ANTONIO ISD,015,N,06 - 08
015907058,0,0,0,0,34,45,863,763,37,164,763,35991,13.8,10.3,SAN ANTONIO ISD,015,N,06 - 08
015907059,0,0,0,0,8,62,817,770,64,119,770,33731,11.8,7.3,SAN ANTONIO ISD,015,N,06 - 08
015907061,0,0,0,0,12,61,1202,1075,360,100,1075,37638,15.8,11.2,SAN ANTONIO ISD,015,N,06 - 08
015907101,0,0,0,0,12,54,334,344,5,50,344,37204,15.7,12.1,SAN ANTONIO ISD,015,N,EE - 05
015907102,0,0,0,0,4,6,237,212,1,26,212,34601,13,8.9,SAN ANTONIO ISD,015,N,PK - 05
015907103,0,0,0,0,6,26,410,411,19,44,411,35785,14.1,12.1,SAN ANTONIO ISD,015,N,EE - 05
015907104,0,0,0,0,4,6,328,335,7,64,335,33714,12,8.6,SAN ANTONIO ISD,015,N,PK - 05
015907105,0,0,0,0,29,71,277,338,14,50,338,36814,14.8,10.4,SAN ANTONIO ISD,015,N,EE - 05
015907106,0,0,0,0,7,16,487,472,6,49,472,35770,12.8,8.9,SAN ANTONIO ISD,015,N,PK - 05
015907107,0,0,0,0,1,14,301,302,19,34,302,37307,16.4,13.3,SAN ANTONIO ISD,015,N,EE - 05
015907108,0,0,0,0,7,4,410,414,2,39,414,35195,12.5,9.8,SAN ANTONIO ISD,015,N,EE - 05
015907109,0,0,0,0,134,20,142,292,3,40,292,35195,14.1,8.6,SAN ANTONIO ISD,015,N,EE - 05
015907110,0,0,0,0,7,16,739,761,8,89,761,37312,15.3,10.5,SAN ANTONIO ISD,015,N,EE - 05
015907111,0,0,0,0,6,5,548,552,2,58,552,32276,10.2,7.9,SAN ANTONIO ISD,015,N,EE - 05
015907112,0,0,0,0,0,3,418,403,17,41,403,36268,14.2,9.4,SAN ANTONIO ISD,015,N,EE - 05
015907113,0,0,0,0,71,16,443,514,3,61,514,35627,13.5,9.5,SAN ANTONIO ISD,015,N,EE - 05
015907114,0,0,0,0,201,9,32,227,9,42,227,33465,10.8,8.1,SAN ANTONIO ISD,015,N,EE - 05
015907115,0,0,0,0,1,2,429,424,16,42,424,36965,16.1,10.6,SAN ANTONIO ISD,015,N,EE - 05
015907116,0,0,0,0,5,13,759,714,11,61,714,36386,14.8,12.3,SAN ANTONIO ISD,015,N,PK - 05
015907117,0,0,0,0,7,25,489,495,11,46,495,36480,14.4,9.8,SAN ANTONIO ISD,015,N,PK - 05
015907118,0,0,0,0,41,5,857,899,15,73,899,37283,15.1,9.2,SAN ANTONIO ISD,015,N,EE - 05
015907119,0,0,0,0,66,6,286,358,7,47,358,33953,10,7.6,SAN ANTONIO ISD,015,N,03 - 05
015907121,0,0,0,0,0,6,637,625,17,31,625,35531,14.3,9.8,SAN ANTONIO ISD,015,N,PK - 05
015907123,0,0,0,0,7,6,389,384,1,50,384,36158,15.8,12.9,SAN ANTONIO ISD,015,N,EE - 05
015907124,0,0,0,0,30,42,325,371,11,40,371,36887,15.5,10.5,SAN ANTONIO ISD,015,N,PK - 05
015907125,0,0,0,0,69,107,432,565,30,70,565,35618,14.7,12,SAN ANTONIO ISD,015,N,EE - 05
015907126,0,0,0,0,4,27,523,542,27,61,542,36089,14.2,10.3,SAN ANTONIO ISD,015,N,PK - 05
015907127,0,0,0,0,418,5,187,601,17,51,601,33270,10.7,5,SAN ANTONIO ISD,015,N,PK - 05
015907129,0,0,0,0,2,13,739,746,5,106,746,35098,13.2,10.9,SAN ANTONIO ISD,015,N,PK - 05
015907131,0,0,0,0,8,7,348,356,6,33,356,36451,15.4,13.3,SAN ANTONIO ISD,015,N,EE - 05
015907132,0,0,0,0,78,12,399,488,0,23,488,32548,9.3,5.3,SAN ANTONIO ISD,015,N,EE - 02
015907134,0,0,0,0,39,107,554,629,21,91,629,33724,10.2,8.6,SAN ANTONIO ISD,015,N,EE - 05
015907135,0,0,0,0,25,59,662,658,31,61,658,35142,12.8,9.9,SAN ANTONIO ISD,015,N,PK - 05
015907136,0,0,0,0,1,28,572,584,7,60,584,36756,15.9,11,SAN ANTONIO ISD,015,N,EE - 05
015907137,0,0,0,0,231,48,217,446,13,50,446,36015,14.3,8.5,SAN ANTONIO ISD,015,N,EE - 05
015907139,0,0,0,0,2,24,421,440,9,67,440,36672,13.9,9.6,SAN ANTONIO ISD,015,N,PK - 05
015907140,0,0,0,0,0,5,360,353,8,23,353,37223,16.1,11.9,SAN ANTONIO ISD,015,N,PK - 05
015907141,0,0,0,0,13,22,453,467,6,63,467,33652,11.8,7.9,SAN ANTONIO ISD,015,N,EE - 05
015907143,0,0,0,0,1,1,291,288,13,16,288,37240,16.3,9.8,SAN ANTONIO ISD,015,N,PK - 05
015907144,0,0,0,0,9,3,515,516,6,77,516,35408,12.8,9.4,SAN ANTONIO ISD,015,N,PK - 05
015907145,0,0,0,0,2,5,283,286,3,41,286,33810,10.7,7.6,SAN ANTONIO ISD,015,N,PK - 05
015907146,0,0,0,0,65,58,246,368,23,35,368,35811,13.3,7.8,SAN ANTONIO ISD,015,N,EE - 05
015907147,0,0,0,0,132,19,455,582,16,69,582,37744,16.6,14.2,SAN ANTONIO ISD,015,N,PK - 05
015907148,0,0,0,0,6,27,598,584,16,73,584,37400,14.6,10.7,SAN ANTONIO ISD,015,N,PK - 05
015907149,0,0,0,0,3,5,447,410,5,45,410,36020,14.4,9.8,SAN ANTONIO ISD,015,N,EE - 05
015907150,0,0,0,0,10,59,476,492,18,67,492,36910,15.1,11.1,SAN ANTONIO ISD,015,N,EE - 05
015907153,0,0,0,0,174,4,181,358,9,43,358,34523,12.7,9.8,SAN ANTONIO ISD,015,N,EE - 05
015907155,0,0,0,0,1,35,553,571,10,64,571,38387,17.1,12.9,SAN ANTONIO ISD,015,N,PK - 05
015907156,0,0,0,0,28,5,430,456,4,53,456,32783,9.6,6.2,SAN ANTONIO ISD,015,N,PK - 05
015907157,0,0,0,0,20,8,639,652,9,71,652,37157,15.2,11.6,SAN ANTONIO ISD,015,N,EE - 05
015907158,0,0,0,0,87,8,264,351,3,40,351,35076,13.9,9,SAN ANTONIO ISD,015,N,PK - 05
015907159,0,0,0,0,169,18,138,313,10,76,313,37263,16.4,10.4,SAN ANTONIO ISD,015,N,EE - 05
015907160,0,0,0,0,16,24,563,571,12,65,571,36132,15.9,12.2,SAN ANTONIO ISD,015,N,EE - 05
015907161,0,0,0,0,21,25,698,730,16,72,730,37080,16.7,12,SAN ANTONIO ISD,015,N,PK - 05
015907162,0,0,0,0,1,3,206,206,2,46,206,34480,13.2,8.4,SAN ANTONIO ISD,015,N,EE - 05
015907164,0,0,0,0,65,229,454,603,22,94,603,33572,11.2,7.4,SAN ANTONIO ISD,015,N,EE - 05
015907165,0,0,0,0,206,8,478,677,2,83,677,33386,11.8,9.3,SAN ANTONIO ISD,015,N,EE - 05
015907167,0,0,0,0,7,48,394,414,10,42,414,36578,15.1,12.2,SAN ANTONIO ISD,015,N,PK - 05
015907168,0,0,0,0,89,35,500,610,8,44,610,34058,11.8,8.7,SAN ANTONIO ISD,015,N,PK - 05
015907169,0,0,0,0,7,13,513,525,5,43,525,35473,13.6,10.5,SAN ANTONIO ISD,015,N,EE - 05
015907170,0,0,0,0,11,33,328,305,1,40,305,37448,16.4,12.2,SAN ANTONIO ISD,015,N,EE - 05
015907171,0,0,0,0,201,6,107,270,1,61,270,34534,13,9.9,SAN ANTONIO ISD,015,N,EE - 05
015907172,0,0,0,0,222,18,312,551,5,75,551,35440,15.1,8.7,SAN ANTONIO ISD,015,N,PK - 05
015907173,0,0,0,0,378,18,109,482,12,54,482,36168,15.6,12.4,SAN ANTONIO ISD,015,N,EE - 05
015907174,0,0,0,0,5,26,525,522,6,56,522,36589,15.8,12.6,SAN ANTONIO ISD,015,N,EE - 05
015907175,0,0,0,0,10,58,601,591,19,61,591,35952,15.2,12.4,SAN ANTONIO ISD,015,N,EE - 05
015907176,0,0,0,0,7,26,450,462,16,28,462,36342,14.6,10.1,SAN ANTONIO ISD,015,N,PK - 05
015907179,0,0,0,0,30,34,429,482,1,110,482,34083,11.1,8.1,SAN ANTONIO ISD,015,N,EE - 05
015907180,0,0,0,0,8,2,21,28,0,26,28,36012,12.7,8.7,SAN ANTONIO ISD,015,N,01 - 05
015907182,32,25,22,31,28,7,73,106,0,1,106,37681,18.7,10.1,SAN ANTONIO ISD,015,N,09 - 12
015907183,0,3,1,5,2,2,19,14,0,19,14,.,.,.,SAN ANTONIO ISD,015,N,EE - 12
015907184,1,0,0,1,0,2,4,1,0,6,1,41843,17,4,SAN ANTONIO ISD,015,N,KG - 12
015907185,5,4,6,0,11,22,16,5,0,49,5,36514,14.8,10.8,SAN ANTONIO ISD,015,N,KG - 11
015907186,7,3,3,3,1,5,12,2,0,18,2,34296,13.3,11.7,SAN ANTONIO ISD,015,N,08 - 12
015907191,3,1,0,0,3,2,7,5,0,0,5,39159,14,14,SAN ANTONIO ISD,015,N,06 - 10
015907193,3,2,2,1,6,0,7,4,0,0,4,37232,19,4,SAN ANTONIO ISD,015,N,06 - 12
015907194,9,3,1,0,3,7,11,12,0,0,12,45462,25,9,SAN ANTONIO ISD,015,N,05 - 11
015907195,64,16,3,0,26,18,94,137,0,1,137,39288,19.8,9.5,SAN ANTONIO ISD,015,N,06 - 11
015907196,0,2,0,1,0,1,2,1,0,3,1,29752,6,2,SAN ANTONIO ISD,015,N,10 - 12
015907200,0,0,0,0,0,1,2,3,0,0,3,.,.,.,SAN ANTONIO ISD,015,N,PK - 01
015907201,0,0,0,0,0,0,14,7,0,0,7,.,.,.,SAN ANTONIO ISD,015,N,KG - 04
015907202,0,0,0,0,2,2,7,11,0,0,11,.,.,.,SAN ANTONIO ISD,015,N,KG - 05
015908001,626,490,324,402,8,39,1790,1695,17,190,1695,35500,12.9,9.3,SOUTH SAN ANTONIO ISD,015,N,09 - 12
015908002,207,190,183,157,53,85,595,590,74,134,590,34400,11.2,6.9,SOUTH SAN ANTONIO ISD,015,N,09 - 12
015908037,2,0,0,0,0,1,2,2,0,0,2,.,.,.,SOUTH SAN ANTONIO ISD,015,N,08 - 09
015908038,17,9,14,26,0,3,65,34,0,0,34,31548,7.6,5,SOUTH SAN ANTONIO ISD,015,N,08 - 12
015908039,15,3,2,1,0,1,27,28,0,9,28,34021,12.5,7.2,SOUTH SAN ANTONIO ISD,015,N,06 - 12
015908041,0,0,0,0,0,7,935,851,140,149,851,33365,11.3,8,SOUTH SAN ANTONIO ISD,015,N,06 - 08
015908042,0,0,0,0,34,83,527,537,98,132,537,31282,9.7,7.6,SOUTH SAN ANTONIO ISD,015,N,06 - 08
015908043,0,0,0,0,3,21,770,718,114,130,718,35762,13.2,9.9,SOUTH SAN ANTONIO ISD,015,N,06 - 08
015908101,0,0,0,0,5,5,523,519,30,45,519,37164,15.1,12.2,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908104,0,0,0,0,3,27,613,598,60,56,598,37686,16.7,13.5,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908105,0,0,0,0,3,16,493,497,38,60,497,38153,17.2,14.3,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908106,0,0,0,0,0,8,685,674,35,91,674,33842,13.2,10.2,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908107,0,0,0,0,2,8,470,468,32,59,468,32534,12.4,9.7,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908108,0,0,0,0,17,62,436,490,35,58,490,36363,15.2,11.9,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908109,0,0,0,0,37,56,274,346,35,42,346,37566,16.8,13.3,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908110,0,0,0,0,28,36,455,495,30,63,495,33569,11.7,9.6,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908111,0,0,0,0,0,14,466,448,38,46,448,33714,12.1,9.8,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015908112,0,0,0,0,1,8,555,551,31,53,551,30659,6.9,5.2,SOUTH SAN ANTONIO ISD,015,N,EE - 05
015909001,176,150,114,100,2,158,379,323,51,106,323,35257,13.2,6.2,SOMERSET ISD,015,N,09 - 12
015909002,0,0,0,0,0,0,1,0,0,0,0,.,.,.,SOMERSET ISD,015,N,07 - 07
015909003,1,0,0,0,0,1,4,3,0,1,3,.,.,.,SOMERSET ISD,015,N,05 - 09
015909041,0,0,0,0,0,125,468,459,50,125,459,31871,9.7,5.3,SOMERSET ISD,015,N,06 - 08
015909101,0,0,0,0,1,256,926,978,89,154,978,29240,7,4.3,SOMERSET ISD,015,N,EE - 05
015910001,791,664,557,456,86,903,1451,968,212,411,968,36576,12.7,9,NORTH EAST ISD,015,N,09 - 12
015910002,818,689,648,578,206,1707,717,504,202,396,504,38762,14.5,9.8,NORTH EAST ISD,015,N,09 - 12
015910003,795,737,685,654,66,2205,525,176,288,306,176,38751,15.2,10.5,NORTH EAST ISD,015,N,09 - 12
015910004,613,449,461,379,438,701,665,848,81,345,848,36094,12.2,8,NORTH EAST ISD,015,N,09 - 12
015910005,763,684,613,579,225,1678,679,437,148,461,437,37521,13.1,8.6,NORTH EAST ISD,015,N,09 - 12
015910006,59,33,22,34,8,110,29,50,0,147,50,34078,10.4,6.8,NORTH EAST ISD,015,N,09 - 12
015910008,1,2,34,50,9,43,33,10,0,2,10,50052,21.3,13.2,NORTH EAST ISD,015,N,09 - 12
015910011,9,10,4,1,4,6,16,5,0,26,5,28665,2,0.7,NORTH EAST ISD,015,N,08 - 12
015910012,17,5,6,1,3,8,16,14,0,7,14,36233,12.9,9.7,NORTH EAST ISD,015,N,09 - 12
015910022,2,4,1,0,1,5,6,8,0,0,8,.,.,.,NORTH EAST ISD,015,N,07 - 11
015910041,0,0,0,0,43,966,351,270,185,247,270,35314,11.3,7.8,NORTH EAST ISD,015,N,06 - 08
015910042,0,0,0,0,153,677,431,534,106,260,534,36562,12.4,8,NORTH EAST ISD,015,N,06 - 08
015910043,0,0,0,0,116,341,447,565,32,227,565,36637,12.8,9.1,NORTH EAST ISD,015,N,06 - 08
015910044,0,0,0,0,45,174,604,595,27,209,595,34281,10.1,5.7,NORTH EAST ISD,015,N,06 - 08
015910045,0,0,0,0,43,458,633,537,102,226,537,35289,11.4,8,NORTH EAST ISD,015,N,06 - 08
015910046,0,0,0,0,300,318,357,623,34,182,623,33379,9.4,4.5,NORTH EAST ISD,015,N,06 - 08
015910047,0,0,0,0,118,779,340,340,102,259,340,35272,11.6,7.5,NORTH EAST ISD,015,N,06 - 08
015910048,0,0,0,0,35,846,218,99,146,167,99,36059,12.4,8.5,NORTH EAST ISD,015,N,06 - 08
015910049,0,0,0,0,79,1231,319,138,207,286,138,35299,11.2,6.7,NORTH EAST ISD,015,N,06 - 08
015910051,49,17,12,3,10,78,45,12,1,132,12,36071,11.6,7.9,NORTH EAST ISD,015,N,EE - 12
015910053,0,0,0,0,3,10,17,23,0,19,23,39384,17.5,9.1,NORTH EAST ISD,015,N,06 - 08
015910054,2,1,3,3,4,0,5,4,0,0,4,0,0,0,NORTH EAST ISD,015,N,09 - 12
015910101,0,0,0,0,12,371,167,147,42,65,147,32344,8.2,5.7,NORTH EAST ISD,015,N,EE - 05
015910102,0,0,0,0,13,588,129,91,56,106,91,37332,14.7,11.6,NORTH EAST ISD,015,N,EE - 05
015910103,0,0,0,0,39,130,352,386,16,70,386,35579,12.1,7.9,NORTH EAST ISD,015,N,EE - 05
015910104,0,0,0,0,10,151,404,418,11,84,418,37117,14.8,11,NORTH EAST ISD,015,N,EE - 05
