,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
101907011,836,817,801,697,364,3151,201,1713,304,170,566,23.9,25.2,23.9,11.750568744,54527,176.8876,101,N,94.4,101907011,101907
101907012,870,910,768,708,350,3256,270,1746,324,169,462,22.9,23,24,9.5394521777,53214,182.2396,101,N,96,101907012,101907
101907013,999,931,841,740,754,3511,230,454,96,253,2206,22.8,22.6,23.3,7.6191654111,51664,205.8807,101,N,93.7,101907013,101907
101908001,1057,1156,905,908,95,4026,66,1869,286,374,1458,13.4,14.2,15.7,13.123119391,56708,252.5866,101,N,93.5,101908001,101908
101910002,595,460,539,421,91,2015,3,72,142,171,1581,17,16.7,19,12.301158626,52706,116.6575,101,N,93.7,101910002,101910
101910003,1295,1102,1246,1045,1214,4688,53,241,275,426,3318,14.1,15.8,13.8,9.9069935087,50938,285.9319,101,N,93.1,101910003,101910
101911002,387,359,416,278,216,1440,9,183,54,203,1013,13.4,14.8,15.2,11.286589606,57461,120.3919,101,N,92.6,101911002,101911
101911003,595,648,592,436,398,2271,37,635,154,244,1174,17.2,18.4,20,11.094801223,57302,160.9618,101,N,92.3,101911003,101911
101911005,3,10,85,56,24,154,0,33,0,19,122,5.4,3.4,4.9,11.047619048,54724,18.4248,101,N,81.7,101911005,101911
101911015,502,504,522,320,381,1848,32,547,121,154,849,17.4,17.6,17.2,9.4122137405,56081,128.6516,101,N,93.3,101911015,101911
101911016,94,96,82,90,44,362,8,36,41,0,251,16.2,17.6,18.7,8.9473684211,53775,18.7901,101,N,97,101911016,101911
101912001,568,401,359,329,66,1657,3,19,126,176,1471,18.8,19.2,22.1,12.482539683,54016,103.0063,101,N,93.5,101912001,101912
101912002,1170,964,784,657,708,3575,494,801,925,244,1745,24.8,30.3,30,15.363684017,55943,190.6811,101,N,94.4,101912002,101912
101912003,526,392,394,299,174,1611,2,15,119,175,1546,22,26.6,25.6,12.37908046,53188,87.0006,101,N,91.8,101912003,101912
101912004,282,234,226,177,163,919,2,19,86,101,872,25.9,24.1,24.9,11.771428571,54580,43.9875,101,N,96.6,101912004,101912
101912006,150,101,110,80,289,441,2,0,46,87,376,16,17.8,19.1,9.1891891892,53223,37.0055,101,N,93,101912006,101912
101912007,159,133,117,90,418,499,0,3,10,135,426,17.9,20.2,21.8,10.387096774,54993,30.9999,101,N,88.2,101912007,101912
101912008,817,722,834,836,935,3209,131,865,995,194,1554,26.7,29.2,31.7,10.892551163,52529,149.0922,101,N,94.9,101912008,101912
101912009,404,322,335,298,213,1359,106,50,53,140,1304,23.2,22.4,25.4,7.1791044776,50871,67.0002,101,N,94,101912009,101912
101912010,675,454,443,425,879,1997,8,13,166,248,1532,24.3,28.7,25.3,13.256346647,54731,120.4901,101,N,89.3,101912010,101912
101912011,654,518,462,448,107,2082,5,17,295,212,1667,22.3,26.3,25.4,11.441344836,53094,122.0427,101,N,93.9,101912011,101912
101912012,607,594,497,488,245,2186,11,87,424,187,1669,24.5,27.2,27.5,12.922259607,53418,112.9402,101,N,95.4,101912012,101912
101912014,302,187,170,161,546,820,2,10,29,151,631,23.7,20.5,21.8,12.111111111,54090,54.006,101,N,87.2,101912014,101912
101912015,484,405,342,390,237,1621,8,150,235,128,1183,21.7,22.7,22.6,14.214130435,54929,92.0026,101,N,93.3,101912015,101912
101912016,219,226,151,171,452,767,3,16,65,128,719,19.3,20.5,22.2,14.0625,56961,47.9978,101,N,89.8,101912016,101912
101912017,631,509,504,420,800,2064,121,51,86,234,1629,24.1,24.4,25.4,12.594471628,54263,116.0938,101,N,91.9,101912017,101912
101912018,214,226,216,192,469,848,1,4,47,175,696,22.6,23.8,24.3,13.164606631,54098,50.9698,101,N,89.2,101912018,101912
101912019,221,160,118,127,553,626,0,5,22,125,496,25.8,23.1,24.4,10.875396245,54324,41.0054,101,N,87.9,101912019,101912
101912020,305,265,190,213,881,973,1,2,68,187,679,21.9,21.9,28.4,11.85014169,52702,59.8928,101,N,93.3,101912020,101912
101912023,434,369,324,212,369,1339,30,26,43,191,1200,23.3,14.6,23.6,7.3928162586,51510,73.7385,101,N,93,101912023,101912
101912024,211,189,147,120,160,667,5,31,20,110,608,24.1,23.9,21.6,11.089385475,54333,44.5896,101,N,93.3,101912024,101912
101912025,187,183,173,156,120,699,57,359,699,6,123,23.6,22.1,24.9,13.505617978,53926,44.1787,101,N,96.6,101912025,101912
101912026,236,218,198,171,154,823,346,84,311,1,371,20.9,19.6,19.9,14.679245283,55295,53.0077,101,N,98.6,101912026,101912
101912027,950,731,716,571,365,2968,91,48,328,236,2507,24.4,26.3,28.3,9.8219984398,52591,140.639,101,N,92.8,101912027,101912
101912033,211,244,199,224,436,878,1,6,85,76,716,19.2,18.2,20.3,11.728813559,53874,59.0006,101,N,95.2,101912033,101912
101912034,114,159,113,118,98,504,6,18,110,14,416,18.8,18.4,21.1,13.114285714,55457,34.9989,101,N,96.1,101912034,101912
101912036,841,671,640,582,896,2734,155,606,551,193,1459,23.7,26.4,28.4,10.638839667,52165,149.4601,101,N,94.6,101912036,101912
101912301,118,95,110,92,5,415,4,8,188,6,352,17.5,22.2,19.1,10.126719466,52017,23.6455,101,N,97.6,101912301,101912
101912308,125,112,100,76,29,413,3,6,123,5,369,19.6,20.5,23.9,13.105263158,54532,19.0012,101,N,97.1,101912308,101912
101912310,841,655,541,560,182,2597,4,45,202,301,2353,25,24.2,24.4,8.9020955461,51519,148.0944,101,N,92.7,101912310,101912
101912311,98,94,70,97,67,359,5,20,27,10,254,.,.,.,.,.,.,101,N,96.5,101912311,101912
101912321,42,15,11,8,67,76,0,0,5,4,57,.,.,.,.,.,.,101,N,96.2,101912321,101912
101912322,187,176,142,103,74,608,104,250,608,4,134,19,22.9,19.5,11,52903,35.286,101,N,97.3,101912322,101912
101912323,122,121,111,94,53,448,13,55,188,4,311,19.3,19.9,21.6,9.038961039,51155,19.0579,101,N,97.4,101912323,101912
101912329,61,44,35,21,152,161,0,2,0,27,124,.,.,.,9.6666666667,49213,-2,101,N,77.2,101912329,101912
101912345,127,119,116,108,15,470,17,4,172,0,395,21.3,17.9,21,14.998093422,56272,20.5807,101,N,98.3,101912345,101912
101912348,119,114,110,89,184,432,6,19,100,4,314,18.7,23.7,23.6,5.9473684211,49370,18.999,101,N,96.4,101912348,101912
101912455,108,65,34,24,14,231,0,3,8,4,198,.,.,.,.,.,.,101,N,95.1,101912455,101912
101912462,25,59,103,128,114,315,2,8,5,18,205,.,.,.,.,.,-2,101,N,16.7,101912462,101912
101912477,306,316,234,171,675,1027,1,6,31,159,907,21.9,17.7,18.2,5.1129032258,50840,60.9406,101,N,.,101912477,101912
101912486,18,18,22,9,47,67,0,0,6,1,54,10.2,10.6,11.6,10,52936,9.0005,101,N,.,101912486,101912
101913001,474,379,385,314,600,1552,34,182,51,171,985,21.7,22.6,23.4,9.142801148,52112,113.8507,101,N,92.7,101913001,101913
101913002,663,638,612,633,71,2546,120,1936,324,119,144,21.6,24.5,25.1,13.263239625,54224,155.9142,101,N,95.7,101913002,101913
101913005,119,102,68,54,62,343,21,118,36,2,113,18.8,17.7,20,12.958333333,53059,22.3019,101,N,95.9,101913005,101913
101913008,859,799,752,665,623,3075,80,1360,193,233,827,23.3,23.2,24.8,9.9298761039,51685,181.4784,101,N,94.6,101913008,101913
101913013,501,452,410,381,98,1744,49,1175,122,128,308,20.5,24.8,25.7,13.517037733,53793,113.9444,101,N,94.2,101913013,101913
101913014,678,590,555,485,944,2308,71,340,77,193,1100,21.1,25.3,25.6,8.6018895724,51161,146.9984,101,N,95.1,101913014,101913
101914001,886,741,678,630,222,2935,74,1582,171,227,846,15.6,18.5,18,13.344883295,54606,173.6954,101,N,95.6,101914001,101914
101914002,738,759,749,662,204,2908,422,1499,343,155,477,20.9,21,21.9,11.680734241,53635,162.1196,101,N,96.7,101914002,101914
101914005,763,769,621,551,435,2704,179,605,93,231,1556,18.7,19.2,19.5,12.603168655,54669,158.5945,101,N,94.4,101914005,101914
101914007,814,779,794,799,220,3186,435,1772,324,162,315,18.8,21.7,21.4,12.884451935,54483,174.3506,101,N,97.1,101914007,101914
101914009,901,827,846,717,640,3291,160,714,93,268,1793,14.7,17.9,20.6,10.365998349,52763,198.377,101,N,96.1,101914009,101914
101914010,799,764,1027,986,226,3576,729,1734,456,168,203,17.7,20,22.6,12.280554097,53940,190.2904,101,N,97,101914010,101914
101914011,20,63,82,63,24,228,0,75,0,11,127,8.8,10.4,10.3,9.7037037037,50675,20.8565,101,N,81.7,101914011,101914
101915001,1053,965,922,768,431,3708,384,1788,250,294,938,16.9,18.9,19.6,14.12787827,56208,215.2694,101,N,95,101915001,101915
101915002,1059,824,819,717,982,3419,366,150,101,296,2445,13.8,16.6,16.5,10.404402252,52810,251.3603,101,N,93.1,101915002,101915
101915003,1064,941,925,867,336,3797,305,1960,295,300,875,17.1,22,20.5,12.834583002,54903,217.4538,101,N,94.8,101915003,101915
101915004,965,872,853,793,403,3483,257,1569,199,284,936,15.6,18.1,18.5,12.978898576,54660,194.6021,101,N,94.2,101915004,101915
101916001,679,546,492,468,153,2185,16,959,293,260,862,19.5,17,17.7,13,56499,136.4935,101,N,93.5,101916001,101916
101916002,9,12,24,18,7,63,0,30,0,6,31,.,2,.,14.181818182,54748,12.3691,101,N,87.4,101916002,101916
101917001,727,621,578,524,27,2450,5,92,157,194,2027,15,14.4,14.8,9.1102551804,52609,164.7585,101,N,90.7,101917001,101917
101917002,763,799,679,612,72,2853,5,195,200,248,2277,16.5,17.7,18.3,10.429671195,53661,185.0772,101,N,91.8,101917002,101917
101917003,711,659,637,498,220,2505,26,79,131,231,2070,16.1,15,14.9,8.1691795833,52414,167.1564,101,N,91.7,101917003,101917
101917004,1141,972,892,831,620,3836,328,308,242,270,2252,17,18.3,18.3,11.466170563,54331,227.941,101,N,94.2,101917004,101917
101917013,833,768,683,658,105,2942,77,441,210,196,1843,16.6,16.8,17.4,9.9861740412,52826,180.8568,101,N,94.1,101917013,101917
101917014,25,17,16,8,11,66,1,6,2,8,56,2,1.5,1,10.6,52996,14.0436,101,N,79.2,101917014,101917
101919001,933,859,768,867,1002,3427,148,878,726,290,1911,16.1,19.6,20.1,8.3645538565,52007,176.9853,101,N,92.5,101919001,101919
101919002,836,808,812,748,1510,3204,190,156,489,268,2347,16.8,17.7,20.8,11.321309761,53810,167.3592,101,N,91.3,101919002,101919
101919003,726,756,650,556,1576,2688,73,48,320,244,2091,19.2,16.7,20.8,7.8285998225,50797,143.0527,101,N,95.6,101919003,101919
101920001,687,634,614,630,39,2565,403,1606,334,97,268,19.8,18.4,17.1,14.688285156,55959,148.6429,101,N,95.6,101920001,101920
101920003,623,514,519,434,134,2090,59,224,90,188,1508,15.5,16.5,16.3,11.254121806,53309,140.3319,101,N,92.4,101920003,101920
101920005,683,544,487,391,97,2105,26,93,92,230,1740,15.5,15.5,18.5,10.716628879,52337,138.0968,101,N,92.5,101920005,101920
101920006,543,533,445,488,230,2009,162,1013,225,98,593,17.2,18.1,16.2,13.648145074,54688,130.294,101,N,94.6,101920006,101920
101921001,442,385,350,376,67,1553,21,995,124,112,407,19.4,22.2,21.3,13.578740854,54663,94.8217,101,N,94.5,101921001,101921
101921002,468,478,436,400,123,1782,131,1013,189,98,233,20.5,23.7,25,9.4466869506,52674,93.9307,101,N,96.5,101921002,101921
101924001,527,454,438,388,490,1807,4,140,123,120,1323,12.8,14.2,13,8.0557886719,51527,135.8541,101,N,94.3,101924001,101924
101925001,258,249,243,203,20,953,6,771,68,81,217,17.9,19.9,17.9,9.879802778,52390,65.3161,101,N,95.5,101925001,101925
102902001,371,349,328,345,546,1393,9,446,267,125,892,21.3,19.9,21.3,13.142552322,45524,96.7158,102,N,94.1,102902001,102902
102903002,68,68,58,61,47,255,0,144,11,33,135,14.7,12,13.2,12.437020706,41638,27.6115,102,N,95.6,102903002,102903
102904002,390,368,301,293,105,1352,11,1058,158,131,403,13.9,18.5,18.5,13.612149533,43032,101.1241,102,N,96,102904002,102904
102905001,59,56,40,44,2,199,0,185,18,27,52,8.3,7.9,8.1,12,41265,21.4188,102,N,95.7,102905001,102905
102906001,76,83,89,58,31,306,0,262,21,35,108,10.7,12,10.4,11.676470588,41271,31.7509,102,N,95.4,102906001,102906
104901001,41,32,35,42,7,150,0,88,9,14,79,4.8,6.2,8.7,16.612903226,42862,24.6633,104,N,95.3,104901001,104901
105801001,38,37,38,37,2,150,2,116,0,17,79,8.9,9.1,11.3,3.0655021834,35189,21.2461,105,Y,93.5,105801001,105801
105902001,597,502,494,480,106,2073,20,486,226,197,1238,18.5,20.7,20.6,13.31629393,48480,152.3216,105,N,93.7,105902001,105902
105904001,425,382,356,317,8,1480,15,1142,126,109,134,24.9,21.9,19.1,11.017641282,48686,77.3077,105,N,95.6,105904001,105904
105905001,174,148,185,165,1,672,3,523,42,45,147,15.9,18.6,18,15.019385205,49956,49.0556,105,N,95.6,105905001,105905
105906001,674,647,512,483,50,2316,24,955,292,171,849,22.6,25,25.3,11.084896226,47943,122.0591,105,N,94.6,105906001,105906
105906005,663,601,482,460,123,2206,14,462,202,221,1276,22.6,24.2,23.9,9.3854916786,47810,123.9875,105,N,93.8,105906005,105906
106901001,65,54,47,45,0,211,0,126,10,17,65,8.2,10,10.1,15.364458921,51931,24.3726,106,N,96.4,106901001,106901
107901001,275,248,224,221,124,968,4,403,59,101,627,11.7,15.8,20.7,12.582358658,45290,63.1318,107,N,95,107901001,107901
107902001,207,211,197,207,75,822,3,622,45,94,386,13.9,15.9,17.3,13.857634652,45152,57.3283,107,N,94.5,107902001,107902
107902002,1,1,4,6,0,12,0,11,0,2,8,9,.,9,19.666666667,50308,5.2295,107,N,89.5,107902002,107902
107904001,48,51,31,40,3,170,0,148,15,16,64,12.9,11.3,12.6,6.487804878,38183,15.8835,107,N,94.7,107904001,107904
107905001,132,110,68,86,7,396,1,334,15,47,252,13.2,12.3,14.3,14.325581395,48933,40.2745,107,N,96.7,107905001,107905
107906001,101,98,70,81,32,350,2,238,18,48,215,14.9,13.1,17.3,16.787878788,50511,31.2238,107,N,95.4,107906001,107906
107910001,32,28,33,21,11,114,0,94,9,12,38,15.2,12,14.3,14.857142857,46375,9.9052,107,N,96.6,107910001,107910
108804001,6,22,24,41,0,93,0,2,0,4,86,3.6,2.4,2.9,9.1553228621,39347,5.7311,108,Y,89.4,108804001,108804
108804002,2,19,37,72,0,130,0,0,0,3,118,5.3,4.2,5.1,4.0822510823,38095,4.6218,108,Y,81.1,108804002,108804
108804003,13,39,41,73,0,166,0,1,0,18,162,3.6,4.3,3.6,1.7774916819,37714,5.9771,108,Y,86.7,108804003,108804
108902001,556,498,390,505,5,1949,0,3,248,139,1876,21.2,20.2,23.6,9.1895366532,49492,143.9438,108,N,91.7,108902001,108902
108902007,612,408,314,233,1,1567,0,4,128,129,1534,21,22.7,26,7.3555555556,48377,126.082,108,N,.,108902007,108902
108903001,391,346,297,280,1,1314,0,7,198,104,1288,14.3,15.3,17.7,11.547651996,47710,113.3896,108,N,90.3,108903001,108903
108903004,3,4,13,18,0,38,0,0,0,3,38,.,.,.,13.4,47491,4.8752,108,N,.,108903004,108903
108904001,687,596,445,471,2,2199,7,17,114,222,1932,13.6,14.5,16.8,11.926397773,50892,176.4321,108,N,93.7,108904001,108904
108904002,807,621,526,547,0,2501,0,8,115,270,2323,16.3,14.4,16,13.978415321,52582,171.7331,108,N,93,108904002,108904
108904003,802,663,599,571,8,2635,4,26,220,270,2260,17.6,14.9,15.5,14.566972671,52839,181.3098,108,N,93.5,108904003,108904
108904006,556,577,492,338,4,1963,14,38,270,162,1367,14.7,16.2,16.9,12.475813326,51054,146.6173,108,N,94.7,108904006,108904
108904039,1,2,1,1,0,5,0,0,0,1,5,.,.,.,.,.,.,108,N,-1,108904039,108904
108905001,272,240,234,176,0,922,0,0,115,52,852,18.1,16.9,20.2,12.402777778,51875,70.0069,108,N,93,108905001,108905
108906001,699,585,448,423,11,2155,32,140,293,149,1096,18.1,18.7,18.6,14.462941364,51382,147.8984,108,N,93.9,108906001,108906
108906002,716,602,507,400,1,2225,33,117,393,169,1160,17,19.5,21.1,14.407563457,51410,152.2162,108,N,93.9,108906002,108906
108906006,654,589,515,398,13,2156,48,71,291,159,1215,19.3,19.1,20,15.107465476,51839,146.9275,108,N,94.3,108906006,108906
108906007,9,17,36,35,0,97,0,4,7,3,67,2.4,1.5,1.9,18.795454545,53955,18.2854,108,N,91.6,108906007,108906
108906011,106,113,102,95,1,416,4,14,84,6,314,16.9,22.6,22.7,13.269230769,48954,18.6237,108,N,96.7,108906011,108906
108907001,303,259,252,214,0,1028,1,5,88,72,944,16,18.7,21.3,10.966769909,47910,79.8686,108,N,94.8,108907001,108907
108907006,86,80,73,73,0,312,1,3,54,7,270,22.8,19.5,21.2,11.153846154,48202,18.7673,108,N,96.5,108907006,108907
108908001,629,452,423,373,0,1877,3,9,128,230,1671,14.8,15.1,17.1,12.320633953,50996,138.2772,108,N,90.5,108908001,108908
108908002,521,448,451,355,7,1775,3,34,216,159,1283,16.7,15,14,13.11746518,51031,123.4438,108,N,93.1,108908002,108908
108908003,16,26,41,43,0,126,0,0,4,20,113,16.5,10.2,13.5,16.1,51796,6.6349,108,N,62.7,108908003,108908
108909001,463,436,403,385,3,1687,1,6,234,111,1448,15.9,19.3,23.3,10.910201113,50018,123.4436,108,N,93,108909001,108909
108909002,498,504,443,457,0,1902,4,15,194,153,1730,18.4,18.1,18.5,9.4738791722,48797,137.9468,108,N,92.6,108909002,108909
108909003,560,549,528,429,0,2066,2,15,237,147,1739,16.8,18.8,18.3,13.163179189,51109,149.7151,108,N,93.1,108909003,108909
108909004,2,2,1,2,0,7,0,0,0,0,7,.,.,.,.,.,.,108,N,73.5,108909004,108909
108909006,27,1,101,67,0,196,1,0,0,14,190,3.4,3.2,2.9,10.842105263,48891,17.4959,108,N,87.7,108909006,108909
108909007,558,457,394,334,2,1743,3,15,122,117,1717,19.4,21.5,20.3,7.6372716721,47019,118.1834,108,N,93.9,108909007,108909
108909009,126,139,109,81,0,455,3,5,85,8,368,20.5,21.2,18.2,7.7486092861,47365,28.2778,108,N,96.8,108909009,108909
108910001,135,152,133,119,0,539,0,1,10,33,536,16.5,15.1,16,6.7538488396,43976,45.0417,108,N,95.1,108910001,108910
108911001,922,843,786,713,16,3264,59,191,317,210,1775,22.3,23.3,25,14.917351256,53784,178.5269,108,N,95.9,108911001,108911
108912001,774,575,538,495,0,2382,0,1,334,200,2306,17.8,21.8,17.6,13.090386668,52579,161.1966,108,N,86.7,108912001,108912
108912004,718,545,490,518,0,2271,0,3,209,165,2250,21,23.6,24.5,9.3393408843,49497,154.469,108,N,88.7,108912004,108912
108912007,618,559,452,548,0,2177,0,14,338,151,2080,15.3,18.7,20.3,10.725985051,50591,155.2062,108,N,87.6,108912007,108912
108912008,104,94,100,84,0,382,0,0,72,6,379,14,11.8,16.1,10.37037037,50289,24.7339,108,N,95.6,108912008,108912
108913001,882,594,433,536,2,2445,5,57,234,243,2011,22.6,22.6,20.6,15.302443078,55692,153.7467,108,N,90.8,108913001,108913
108913003,2,11,43,13,0,69,0,0,1,5,68,4.3,2.9,2.6,13.489808663,59369,5.5272,108,N,73.9,108913003,108913
108913005,1,1,0,1,0,3,0,0,0,0,3,.,.,.,.,.,.,108,N,85.3,108913005,108913
108913006,755,599,437,392,1,2183,2,18,157,212,1915,23.5,25,23.6,16.017768724,55822,135.4954,108,N,91.5,108913006,108913
108914001,41,44,33,44,0,162,0,0,14,15,143,7.6,9.9,9.4,8.8043990729,43846,18.1396,108,N,95.5,108914001,108914
108915001,88,55,50,38,1,231,0,4,8,22,213,14.7,14.9,18.8,6.2727272727,44528,21.2023,108,N,94.2,108915001,108915
108916001,139,337,323,315,0,1114,0,1,88,80,1046,23.5,20.4,22.3,7.9702992177,46488,59.3981,108,N,95.1,108916001,108916
109904001,142,110,116,93,66,461,6,120,35,69,308,16.1,14.3,14.6,11.82644412,47082,44.3728,109,N,95.7,109904001,109904
109905001,27,34,30,37,30,128,0,85,24,13,85,6.9,9.7,9.2,14.778164242,48575,15.7865,109,N,96.7,109905001,109905
109907001,57,55,40,61,24,213,1,105,16,28,130,8.3,14.2,12.1,11.520325203,49246,20.6986,109,N,95.1,109907001,109907
109910002,14,19,12,10,2,55,0,40,0,9,35,6.2,6.8,10.2,9.2,43287,8.0541,109,N,94.6,109910002,109910
109911001,127,101,113,88,18,429,1,325,59,58,228,8.3,14.7,17.1,15.624956636,48652,35.0811,109,N,94.9,109911001,109911
110902001,231,182,181,177,30,771,1,235,61,125,418,10.5,10.1,8.8,12.134768329,43540,72.729,110,N,94.1,110902001,110902
110907001,48,33,32,32,2,145,0,77,16,9,25,6.7,7.9,7.2,17.689655172,55145,22.4331,110,N,96.2,110907001,110907
110907002,1,2,1,2,0,6,0,1,0,0,2,.,.,.,.,.,.,110,N,82.2,110907002,110907
111901001,41,497,444,376,9,1358,8,1026,63,192,503,20,21.4,20.7,12.600336454,50840,110.62,111,N,93.9,111901001,111901
111901002,4,14,13,20,1,51,0,42,0,5,24,1.6,1.5,1.6,19,54343,4.1834,111,N,85.2,111901002,111901
111903001,55,53,49,46,1,203,0,189,13,18,31,15.1,12.9,15.8,15.347826087,48318,21.7201,111,N,96.4,111903001,111903
112901002,340,282,286,219,140,1127,10,687,77,101,558,16.3,19.1,19,13.495145631,44563,98.7367,112,N,95,112901002,112901
113901002,70,82,74,51,143,277,4,61,18,45,218,9.4,9,8.9,12.733333333,44535,26.6804,113,N,95.6,113901002,113901
113901004,9,8,1,14,26,32,0,1,1,0,31,3.2,3,4.3,17.694666466,47412,5.2284,113,N,87.6,113901004,113901
113902002,46,44,28,44,42,162,0,107,13,21,82,12.5,8.4,11.8,15.217391304,41137,15.3599,113,N,94.8,113902002,113902
114901001,265,248,216,195,68,924,5,297,56,98,483,15.8,16.9,14.8,13.079593053,45228,72.6393,114,N,93.2,114901001,114901
114902001,82,61,58,46,3,247,2,159,32,20,77,12,12.5,17,14.791666667,49980,22.0027,114,N,94.2,114902001,114902
115901004,33,34,27,45,0,139,0,1,12,7,126,14.1,12,10.8,7.8666666667,47212,13.7433,115,N,96.4,115901004,115901
116901001,134,108,96,111,5,449,0,362,43,49,155,15,16.4,18.6,14.048780488,47388,32.3248,116,N,96.7,116901001,116901
116902001,34,36,44,35,4,149,0,126,13,26,62,8.9,10.9,12.8,15.705882353,46170,13.9668,116,N,95.2,116902001,116902
116903001,111,112,83,98,62,404,5,248,19,59,227,18.8,18.1,18.7,13.323943662,45105,34.5635,116,N,95.7,116903001,116903
116905001,28,29,17,24,23,98,0,24,0,7,84,4.9,4.8,3.2,12.181818182,43125,10.3606,116,N,90.6,116905001,116905
116905002,340,260,253,214,179,1067,9,433,100,108,636,15.9,17.8,19.4,12.90940238,46299,84.124,116,N,96.3,116905002,116905
116906001,77,68,79,65,6,289,0,248,27,37,100,6.3,15.1,11.5,14.413793103,44667,26.1119,116,N,95.6,116906001,116906
116908001,210,207,181,149,10,747,4,587,46,79,422,15.9,16.4,18.8,9.8295864989,45206,47.9946,116,N,93.5,116908001,116908
116909001,47,36,28,48,11,159,1,130,10,20,67,11.5,13.3,12.8,11.105263158,44796,15.9009,116,N,95.8,116909001,116909
116915001,42,36,38,48,0,164,0,119,12,16,62,13.2,11.6,13.1,12.918918919,44608,16.6113,116,N,96.7,116915001,116915
116916001,47,48,35,40,6,170,2,139,32,17,70,12.6,9.4,14.3,14.5,45895,18.5741,116,N,94.6,116916001,116916
117901001,220,186,206,173,36,785,2,401,67,107,292,16.1,18.5,16.3,10.810029584,48172,66.6257,117,N,94.9,117901001,117901
117903001,61,72,52,40,2,225,0,184,15,34,81,8.1,8.9,10.7,10.115384615,43429,24.6514,117,N,94.3,117903001,117903
117904001,55,44,49,35,2,183,1,139,16,24,60,6.2,6.4,7.8,19.033333333,52681,28.6834,117,N,93.5,117904001,117904
119902001,68,72,62,64,5,266,2,195,5,30,105,12.6,11,12.2,14.301249353,50941,30.7102,119,N,95,119902001,119902
120901001,92,103,106,107,65,408,1,193,17,57,185,14.7,13.9,20.2,15.075680043,46109,32.6396,120,N,93.9,120901001,120901
120902001,54,55,60,48,5,217,0,104,10,14,94,9.6,13.1,15.9,10.37037037,44582,19.2804,120,N,97.1,120902001,120902
120905001,104,96,92,60,2,352,2,259,21,36,96,11.7,11.9,12.1,14.432432432,48129,30.6951,120,N,95.9,120905001,120905
121903001,102,93,113,105,12,413,2,379,12,45,143,13.7,13.4,14.7,14.691810118,44623,38.7951,121,N,95.6,121903001,121903
121904001,219,173,150,144,301,686,3,286,57,99,452,16.4,18.6,17.6,14.416787707,45291,54.0973,121,N,94.6,121904001,121904
121905001,102,105,98,92,49,397,1,309,24,41,186,13.7,14.6,12.6,14.986807388,44309,35.849,121,N,95.8,121905001,121905
121906001,38,30,34,49,0,151,0,144,2,13,40,13.8,14.8,11.6,12.4375,42972,15.2399,121,N,94.6,121906001,121906
123803001,24,22,20,16,69,82,0,2,0,9,66,21,17.5,22.2,2.2348983654,35402,7.4153,123,Y,91.5,123803001,123803
123905001,458,375,392,337,98,1562,103,1051,125,161,566,21.3,19.6,21.3,14.5,49115,103.908,123,N,96.2,123905001,123905
123908001,383,342,351,319,34,1395,82,1057,73,124,442,18.6,18.3,19.2,13.528846154,47563,101.8791,123,N,94.2,123908001,123908
123910001,452,417,428,389,1250,1686,14,23,93,159,1353,16.5,17.8,20.6,11.923978179,48945,106.8201,123,N,93.2,123910001,123910
123910004,335,283,244,239,862,1101,11,16,67,108,853,13.7,20.2,19.2,12.366878764,48427,94.4206,123,N,92.1,123910004,123910
123910008,671,615,496,583,923,2365,172,745,319,208,1047,17.5,19.6,20.2,14.773803222,50560,154.7886,123,N,95,123910008,123910
123910012,21,37,49,20,100,127,0,9,0,0,95,.,.,.,11.978920283,48562,13.9517,123,N,83.6,123910012,123910
123914001,139,146,140,123,31,548,6,413,38,39,185,15.5,15.7,17.2,14.156862745,42550,46.6976,123,N,95.7,123914001,123914
124901001,77,77,67,56,0,277,0,8,21,25,202,17.7,13.8,15.1,11.692307692,48674,24.2268,124,N,92.2,124901001,124901
125901001,522,313,318,297,5,1450,5,80,175,139,835,19.7,20.9,18.9,14.783347003,46440,105.881,125,N,89.8,125901001,125901
125902001,57,59,44,43,0,203,0,22,10,13,144,15.5,12.1,15.5,11.9,39853,18.199,125,N,92.4,125902001,125902
125903001,155,150,113,122,0,540,3,247,40,52,250,14.4,13.7,18.5,16.244897959,45811,41.9065,125,N,93.8,125903001,125903
126901001,278,257,230,215,33,980,1,642,84,85,483,20.3,22.7,22.9,13.479674797,51796,59.9649,126,N,94.5,126901001,126901
126902001,436,399,339,279,58,1453,18,1086,91,123,448,20.3,23.6,22.5,11.288767252,49531,100.4889,126,N,95.7,126902001,126902
126902003,4,16,33,28,2,81,0,63,0,6,29,.,.,.,14.3,51515,9.3339,126,N,89.5,126902003,126902
126902006,441,414,387,366,107,1608,6,1141,154,108,413,21.6,23.3,25.1,5.199719869,47053,91.0141,126,N,95.3,126902006,126902
126903001,534,463,339,339,75,1675,10,852,321,153,921,19.4,20.6,20.9,10.147690403,50793,108.8224,126,N,94.2,126903001,126903
126903002,5,20,28,17,0,70,0,43,3,7,49,.,.,.,21.26252505,49179,8.4939,126,N,92.1,126903002,126903
126904001,95,105,95,79,9,374,1,294,10,27,100,11.3,11.5,14.4,12,45980,36.399,126,N,96.4,126904001,126904
