,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
185904,15,23,19,19,0,167,61,228,35,41,128,15.3,8.2,15,31217,12,8.8,LAZBUDDIE ISD,185904,185,97
186901,8,15,20,10,0,76,49,125,14,18,80,11.8,11.5,15,32045,10.6,5.8,BUENA VISTA ISD,186901,186,93.9
186902,268,258,239,172,27,670,2143,2855,157,499,1673,18.6,19.5,18.8,32500,12.1,8.4,FT STOCKTON ISD,186902,186,95.1
186903,95,44,47,40,19,320,238,577,33,98,264,12.8,13.1,13.2,38618,13.3,6.9,IRAAN-SHEFFIELD ISD,186903,186,96.9
187901,42,34,28,28,0,294,6,367,11,68,164,18.3,13,13.9,32492,11.9,8.2,BIG SANDY ISD,187901,187,95.3
187903,27,26,28,21,116,160,54,338,4,73,223,16.7,20.4,24.5,28917,9.8,3.9,GOODRICH ISD,187903,187,95.1
187904,101,87,71,88,310,536,321,1170,40,218,728,15.2,13.6,16,30364,10.1,7.4,CORRIGAN-CAMDEN ISD,187904,187,96.6
187906,25,22,22,15,65,149,30,244,26,52,145,14.8,12.7,15.4,33228,15.1,9.5,LEGGETT ISD,187906,187,95
187907,380,328,241,236,481,3072,353,3951,171,650,1873,21.6,21.5,23.7,31125,12.5,7.7,LIVINGSTON ISD,187907,187,96.8
187910,0,0,0,0,17,446,13,483,24,63,234,16.3,16.7,17.8,29615,9.8,4.1,ONALASKA ISD,187910,187,94.7
188901,2525,1923,1701,1432,2920,16740,8699,29286,2077,3313,13736,22.1,22,22.8,33100,11.7,8.9,AMARILLO ISD,188901,188,94.2
188902,147,123,117,101,12,1359,113,1494,71,170,314,17.7,16.9,16.2,30575,10.9,5.8,RIVER ROAD ISD,188902,188,95.2
188903,56,61,45,53,36,563,164,783,41,96,314,18.6,19.1,20.1,32751,11.4,5.6,HIGHLAND PARK ISD,188903,188,96.3
188904,0,0,0,0,0,417,25,445,23,46,84,28.6,23.8,35.2,32698,10.2,6.3,BUSHLAND ISD,188904,188,95.7
189901,40,38,32,29,1,89,413,503,53,38,352,20,13.1,17.4,32422,13.9,10,MARFA ISD,189901,189,95.3
189902,152,101,78,60,0,22,1274,1297,65,81,1217,16,17.6,18.3,28469,9.1,5.2,PRESIDIO ISD,189902,189,95.8
190903,162,100,78,101,50,1245,68,1373,69,218,534,22.2,21.5,23.9,32556,12.8,6.6,RAINS ISD,190903,190,95.8
191901,593,579,547,514,103,6312,721,7209,416,877,1528,22.6,21.7,22.7,31327,12.5,7.7,CANYON ISD,191901,191,96.5
192901,106,82,69,77,36,433,596,1068,45,213,416,16.2,15.6,18.3,35983,13.2,8.3,REAGAN COUNTY ISD,192901,192,96.1
193902,23,29,28,19,5,205,64,275,14,60,155,20.6,18.7,13.3,31380,11.3,5.2,LEAKEY ISD,193902,193,95.2
194902,33,29,29,35,23,327,27,382,42,66,229,15.9,16.3,13.3,32480,15.3,10.6,AVERY ISD,194902,194,96.1
194903,69,65,44,45,44,656,44,752,43,110,317,17.1,15.7,18.2,32735,14,10.2,TALCO-BOGATA CONS ISD,194903,194,96
194904,120,98,93,72,651,582,84,1330,97,204,810,19.9,19.1,20.8,33028,13.8,10.5,CLARKSVILLE ISD,194904,194,96
194905,34,38,21,35,67,399,11,485,35,42,273,16.6,13.1,21.5,29629,9.1,4.2,DETROIT ISD,194905,194,96.1
195901,318,213,175,173,58,361,2642,3071,193,316,1951,19.2,18,19.7,30033,10.9,8.2,PECOS-BARSTOW-TOYAH ISD,195901,195,94.9
195902,16,16,26,16,1,42,202,245,17,32,194,15,15.7,11.7,28011,10.7,7,BALMORHEA ISD,195902,195,95.1
196901,16,16,11,12,3,58,132,195,18,20,92,14.6,9.9,14.4,37840,17.1,11.8,AUSTWELL-TIVOLI ISD,196901,196,95.1
196902,55,68,51,49,23,302,323,649,42,114,328,13.2,15,14.7,33646,11.5,8.1,WOODSBORO ISD,196902,196,96.2
196903,74,75,59,65,130,310,411,858,75,109,415,16.9,17.4,16.4,34759,16,10.1,REFUGIO ISD,196903,196,95.9
197902,18,17,19,21,1,178,13,194,4,32,46,10.3,7.3,12.3,31527,12.7,9.6,MIAMI ISD,197902,197,98
198901,36,31,24,34,90,357,11,458,16,41,192,16.3,15.4,16.5,32866,13.5,5.4,BREMOND ISD,198901,198,97.2
198902,23,19,17,26,287,26,33,346,18,33,326,17.8,14,11.8,30001,12.4,7.8,CALVERT ISD,198902,198,94.8
198903,74,79,65,60,87,770,74,931,59,94,330,15.1,15.4,18.1,33016,14.5,9,FRANKLIN ISD,198903,198,95
198905,119,118,89,68,726,316,344,1387,120,202,983,19.6,13.3,16.4,31987,11.4,6.5,HEARNE ISD,198905,198,93.7
198906,0,0,0,0,29,58,105,192,13,19,166,13,20,16,25118,4.1,1.8,MUMFORD ISD,198906,198,95.3
199901,616,490,466,421,257,5917,625,6892,446,684,925,23.5,23.5,26.1,32413,11.8,4.8,ROCKWALL ISD,199901,199,95.8
199902,130,120,88,71,85,1241,341,1678,85,281,557,20.9,20.3,21.4,30823,10.2,5.4,ROYSE CITY ISD,199902,199,95.3
200901,121,101,82,79,36,781,443,1261,70,138,622,18.1,18,19.6,31521,13,8.9,BALLINGER ISD,200901,200,95.7
200902,48,28,24,31,1,290,165,456,17,78,228,15.6,14.6,13.3,29267,9.7,4.7,MILES ISD,200902,200,96.8
200904,85,48,67,60,15,443,380,840,67,131,519,13,12.9,15.7,32182,13.3,7.7,WINTERS ISD,200904,200,95.3
200906,0,0,0,0,4,56,24,84,1,13,71,9.3,7.3,7.5,26887,6.1,4.8,OLFEN ISD,200906,200,96.2
201902,347,292,255,244,956,2446,369,3789,183,530,1739,21.9,21.3,22.3,32490,14.2,10.7,HENDERSON ISD,201902,201,95.6
201903,19,21,19,17,174,49,31,254,12,71,210,13,9.4,16.8,31482,11.1,6.9,LANEVILLE ISD,201903,201,95.7
201904,13,13,10,14,43,215,13,271,14,37,170,14.3,11.7,15.8,29640,12.9,5.3,LEVERETTS CHAPEL ISD,201904,201,95.6
201907,29,31,28,15,115,269,1,385,19,54,170,14.2,12.8,18,31979,12.1,7.2,MOUNT ENTERPRISE ISD,201907,201,96.5
201908,42,38,25,33,66,423,13,505,42,83,222,14.4,10.4,15.6,32888,13,7.6,OVERTON ISD,201908,201,95.3
201910,134,96,97,72,274,726,198,1199,81,113,528,19.1,15.7,16.7,33477,14.3,9.2,TATUM ISD,201910,201,95.5
201913,48,36,33,26,51,321,90,467,25,63,203,16.7,15.9,18.8,31787,11.1,4.7,CARLISLE ISD,201913,201,95.9
201914,91,52,75,54,228,708,76,1014,49,144,558,15.9,16.9,17,31272,11.4,7.2,WEST RUSK ISD,201914,201,95.1
202903,82,59,61,61,192,762,22,977,58,135,541,18.5,13.8,18.4,34909,13.3,8.5,HEMPHILL ISD,202903,202,95.2
202905,58,51,43,36,83,573,6,664,25,129,367,16.1,13.9,16.4,34175,14.4,7.9,WEST SABINE ISD,202905,202,95.8
203901,104,81,72,61,614,412,47,1074,182,154,690,12.5,15.5,19.8,31818,11,7.3,SAN AUGUSTINE ISD,203901,203,95.9
203902,35,35,21,26,30,398,11,441,64,78,323,11.3,11.4,14.3,31012,11.7,6.9,BROADDUS ISD,203902,203,95.1
204901,251,85,112,96,550,1186,81,1824,82,167,968,19.8,21.4,19.5,28680,9.1,5.3,COLDSPRING-OAKHURST CONS ISD,204901,204,95.1
204904,189,93,106,76,180,1370,125,1683,106,182,781,20.4,20.1,24.4,32292,11.6,6.6,SHEPHERD ISD,204904,204,95.5
205901,221,135,108,68,101,1132,979,2229,261,326,1372,18,16.5,19.5,31962,12.7,6.5,ARANSAS PASS ISD,205901,205,95
205902,380,320,304,253,127,2543,1614,4341,429,519,1367,22.6,22.2,23.7,32590,12.9,8.1,GREGORY-PORTLAND ISD,205902,205,96.5
205903,161,142,107,111,98,1282,608,2034,65,196,853,26.2,21.2,20.7,38097,15.7,9.6,INGLESIDE ISD,205903,205,95.5
205904,226,141,120,108,17,300,1879,2200,133,211,1678,20.8,21.3,23,32113,11.1,7.9,MATHIS ISD,205904,205,93.7
205905,131,91,86,64,3,314,912,1232,102,107,720,18.6,14.8,18.4,31450,12.7,9.3,ODEM-EDROY ISD,205905,205,95.7
205906,226,134,125,167,44,467,1720,2242,215,208,1483,18.8,21.5,20,31961,10.4,8,SINTON ISD,205906,205,95.2
205907,160,115,95,88,46,176,1280,1504,127,172,1093,17.2,21.9,17.7,30788,10.5,7.3,TAFT ISD,205907,205,95
206901,78,63,71,45,8,549,272,830,77,119,464,13.3,12.1,13.5,32880,15.7,9.7,SAN SABA ISD,206901,206,95.8
206902,21,12,11,21,0,141,32,173,9,21,80,14.4,8.5,15,31010,11.8,5.8,RICHLAND SPRINGS ISD,206902,206,96.3
206903,16,13,17,12,9,132,33,176,4,43,111,12,8.9,14.6,32643,14.5,9.2,CHEROKEE ISD,206903,206,96.8
207901,74,53,51,57,6,304,443,755,51,127,385,16.6,14.5,15.2,34651,14.5,9.7,SCHLEICHER ISD,207901,207,96.8
208901,16,19,8,13,0,103,62,165,2,34,84,11.6,9.3,11.7,30300,8.8,6,HERMLEIGH ISD,208901,208,95.8
208902,297,254,249,196,128,1796,1288,3226,236,583,1439,16.6,19.1,19,35019,15.3,10.5,SNYDER ISD,208902,208,94.9
208903,21,12,13,12,0,141,21,162,29,18,19,14.9,8.3,15.5,32483,12.7,7.9,IRA ISD,208903,208,97.1
209901,54,35,46,33,4,510,65,580,61,89,216,19.2,11.7,17.9,33904,15.1,9.8,ALBANY ISD,209901,209,96.3
209902,10,9,6,15,0,86,6,92,10,23,65,10.4,7.5,6.1,30442,8,3.8,MORAN ISD,209902,209,94.9
210901,218,175,132,145,706,1346,330,2390,118,438,1265,17.5,16.5,17.4,30640,12,8.4,CENTER ISD,210901,210,95.8
210902,55,50,36,39,63,565,14,644,38,117,303,13.7,9.9,15.7,31788,13,9.1,JOAQUIN ISD,210902,210,96.1
210903,53,58,53,48,216,503,31,750,48,91,376,13.5,11.7,12.5,31075,13.1,10.4,SHELBYVILLE ISD,210903,210,95.4
210904,32,25,36,29,145,228,54,429,34,88,291,13.7,14.4,14.2,31012,12.7,7.7,TENAHA ISD,210904,210,97.1
210905,56,49,42,38,221,400,29,656,52,145,382,16.5,14.4,16.1,31227,12.1,9,TIMPSON ISD,210905,210,95.6
210906,0,0,0,0,0,61,6,67,2,10,46,6.7,8.5,5.8,28657,8.9,7.6,EXCELSIOR ISD,210906,210,96.8
211901,26,19,17,22,0,261,77,341,138,5,179,.,.,.,28461,9.1,5.9,TEXHOMA ISD,211901,211,96.2
211902,46,50,44,36,1,358,244,606,46,75,324,17.3,13.1,15.6,32428,12.7,7.6,STRATFORD ISD,211902,211,97
212901,73,61,64,68,236,574,16,839,69,98,384,17.3,14,17.1,32157,9.1,5.7,ARP ISD,212901,212,95.6
212902,116,74,79,80,77,1159,32,1282,88,130,400,18.6,16.8,18.8,31475,11.3,6,BULLARD ISD,212902,212,95.3
212903,215,209,185,168,222,2147,110,2517,144,285,643,19.4,18,20.3,30642,11.5,6.5,LINDALE ISD,212903,212,95.7
212904,72,63,88,43,178,689,48,917,58,94,464,18.5,22.4,19.9,31056,10.6,5.5,TROUP ISD,212904,212,95.8
212905,1576,1085,980,850,6071,6787,3600,16619,1270,1708,7981,21.2,21.5,22.2,32605,13.4,9.3,TYLER ISD,212905,212,95.5
212906,336,297,255,231,327,3377,117,3867,243,349,830,19.1,19.3,22.5,31796,12.6,7.9,WHITEHOUSE ISD,212906,212,96.4
212909,310,227,185,192,847,1877,389,3135,230,277,1394,21.3,20.2,20.9,31271,12.4,8,CHAPEL HILL ISD,212909,212,94.5
212910,98,75,67,69,185,755,43,988,74,124,358,17.7,16.9,19.5,31942,12.3,8,WINONA ISD,212910,212,95.3
213901,126,107,112,100,3,1233,261,1507,118,231,551,15.7,14.2,15,39118,15.2,8.5,GLEN ROSE ISD,213901,213,96
214901,841,535,349,400,3,24,8120,8159,680,1078,7364,23.3,22.2,22.5,32444,9.8,7.5,RIO GRANDE CITY ISD,214901,214,95
214902,29,28,20,19,0,9,284,293,21,38,237,12.7,9.1,13.5,33023,14.2,10.5,SAN ISIDRO ISD,214902,214,97
214903,524,394,368,299,3,13,6046,6066,316,588,5329,18.6,18.5,20.3,30887,9.5,7.5,ROMA ISD,214903,214,95.6
215901,176,166,119,125,45,1456,411,1937,142,329,823,20.2,19,18.8,34844,13.6,6.1,BRECKENRIDGE ISD,215901,215,95.4
216901,22,34,30,25,0,228,134,362,47,59,134,10.8,11.3,15,34175,13.4,7.9,STERLING CITY ISD,216901,216,97.1
217901,44,32,29,24,24,272,67,367,57,95,171,13,17.2,18.7,33719,11.7,6.7,ASPERMONT ISD,217901,217,96.6
218901,92,83,70,72,3,431,588,1024,90,119,338,13,14.6,16.9,33157,13,8.7,SONORA ISD,218901,218,95.5
219901,17,19,27,18,0,213,30,244,12,44,99,12.7,11.7,14.6,29073,10.3,5.4,HAPPY ISD,219901,219,97.3
219903,137,104,92,81,89,621,703,1416,82,269,870,18.5,16.3,17.1,33299,11.9,7.9,TULIA ISD,219903,219,95.8
219905,29,25,29,25,16,158,171,345,28,42,216,13.1,12.4,14.1,30265,13.5,9.4,KRESS ISD,219905,219,96.8
220901,4495,3565,3102,2914,9941,30816,9912,54591,6647,5396,17488,21.9,22.2,23.2,34639,11.1,8,ARLINGTON ISD,220901,220,95.7
220902,1738,1571,1267,1054,666,16511,2472,20743,2599,3065,5438,24.6,23.1,24.5,35314,12.3,8.7,BIRDVILLE ISD,220902,220,95.4
220904,344,206,162,134,1947,861,583,3436,281,585,2218,21.8,21.8,22.8,32328,9.9,9,EVERMAN ISD,220904,220,95.4
220905,6704,4793,3938,3520,25305,19295,30374,76901,5589,9045,44301,21.2,23.1,25.5,35468,11.6,9,FORT WORTH ISD,220905,220,93.5
220906,971,909,866,747,300,11436,732,12867,3040,1139,826,22.2,22.5,23.5,33519,10.5,5.8,GRAPEVINE-COLLEYVILLE ISD,220906,220,96.3
220907,1077,925,816,661,477,11731,870,13691,1817,1034,1465,23.4,23.5,23.8,32487,9.8,5.4,KELLER ISD,220907,220,96
220908,944,805,682,522,1024,8999,1175,11601,924,1313,2091,23.4,19.8,23.4,33615,10.2,5.8,MANSFIELD ISD,220908,220,95.6
220909,9,7,8,9,0,57,12,73,0,0,0,7,6,6.3,35058,17.1,12.8,MASONIC HOME ISD,220909,220,99.3
220910,169,108,114,63,95,1075,603,1789,68,260,1211,18.2,16.1,17.3,31115,9.2,4.5,LAKE WORTH ISD,220910,220,94
220912,671,611,545,445,1180,5592,806,7889,335,1205,1277,21,21.4,21.5,33177,10.1,5.3,CROWLEY ISD,220912,220,95.7
220914,197,172,134,142,193,2003,224,2468,147,245,449,19.7,18.4,20.3,31435,8.3,5.1,KENNEDALE ISD,220914,220,95.6
220915,537,426,366,315,35,5521,271,5866,489,798,1586,25.5,24.2,25.4,32427,12.1,7.7,AZLE ISD,220915,220,94.4
220916,1476,1477,1354,1212,1343,14447,2095,19425,1767,2510,4675,21.6,21.5,23.4,35758,12.4,8.9,HURST-EULESS-BEDFORD ISD,220916,220,95.6
220917,280,236,207,143,41,2185,941,3212,190,457,1525,20.9,22.4,20.7,30183,8.7,5.4,CASTLEBERRY ISD,220917,220,95.2
220918,504,408,363,335,117,4363,814,5605,321,632,1172,22.9,23.4,23.6,34065,11.2,7.8,EAGLE MT-SAGINAW ISD,220918,220,95.5
220919,434,374,343,306,61,5032,108,5280,603,429,69,23.5,23.4,23.4,33018,10.4,4.2,CARROLL ISD,220919,220,96.8
220920,404,287,255,205,323,3445,512,4427,222,736,1450,25.6,25.3,26,30551,9.3,6.2,WHITE SETTLEMENT ISD,220920,220,94.7
221901,1622,1394,1141,991,2211,11660,5304,19507,905,3453,9999,21.1,20.7,22,32951,12.7,9.3,ABILENE ISD,221901,221,94.8
221904,114,95,116,102,25,1169,210,1408,122,250,649,16.2,15.3,19.8,31951,12.5,7.9,MERKEL ISD,221904,221,96.2
221905,24,11,9,10,10,136,27,173,5,45,82,10.5,7.5,13.2,31463,12.6,7,TRENT ISD,221905,221,96.8
221911,77,73,71,67,5,883,61,950,115,120,257,19,17.7,17.9,31660,12.2,8.1,JIM NED CONS ISD,221911,221,96.4
221912,229,208,179,163,41,2435,100,2613,109,281,238,20.1,19.2,20.8,30919,9.8,5.9,WYLIE ISD,221912,221,97.2
222901,17,17,16,17,1,75,133,212,21,43,125,12.8,8.5,12.4,36851,15.4,7,TERRELL COUNTY ISD,222901,222,95.6
223901,211,188,164,148,161,870,1481,2523,143,326,1472,17.6,19.3,17.7,32570,12.2,8.5,BROWNFIELD ISD,223901,223,95.4
223902,25,19,24,21,0,126,180,308,20,27,190,17.5,10,15.2,27667,7.3,2.9,MEADOW ISD,223902,223,96.6
223904,17,18,18,16,2,155,79,238,11,23,88,17.3,10.9,10.2,34671,13.9,7.5,WELLMAN-UNION CONS ISD,223904,223,96.8
224901,18,21,19,16,0,234,22,257,42,48,137,14.2,9,13,34443,14.7,6.9,THROCKMORTON ISD,224901,224,97.5
224902,10,10,10,6,0,111,16,129,9,27,70,7.7,5.9,8,29712,11.4,8.5,WOODSON ISD,224902,224,97.9
225902,385,300,315,259,801,1932,1681,4444,310,593,2487,17,17.9,20.6,30535,11.5,6.8,MOUNT PLEASANT ISD,225902,225,96.4
225905,0,0,0,0,2,96,44,142,6,19,82,15.3,16,16,29279,9.3,7.2,WINFIELD ISD,225905,225,96.1
225906,72,56,40,39,18,615,84,723,40,109,201,16.3,14.3,17.7,30360,6.6,2.8,CHAPEL HILL ISD,225906,225,96.1
225907,0,0,0,0,3,362,69,437,67,68,171,17.4,17.4,19.8,30643,9.8,7.4,HARTS BLUFF ISD,225907,225,96.9
226901,40,28,25,23,1,311,63,376,44,70,107,16.9,14.3,15.9,31057,11.4,5.3,CHRISTOVAL ISD,226901,226,96.5
226903,1604,1231,1146,963,1020,8583,7427,17240,750,2553,7433,21.9,20.3,20.8,32939,12.8,9.5,SAN ANGELO ISD,226903,226,95.2
226905,37,40,34,31,3,338,54,400,13,82,175,12.3,11.5,12.8,31157,10.9,5.1,WATER VALLEY ISD,226905,226,95.8
226906,86,71,76,56,2,720,218,940,70,117,292,15.9,13.2,17.1,30319,10.4,5.4,WALL ISD,226906,226,96.8
226907,107,77,0,0,8,729,184,929,60,172,463,19.1,19.7,21.3,26857,7.3,4.4,GRAPE CREEK ISD,226907,226,95.7
226908,13,24,0,0,1,150,49,203,15,32,84,15,13.1,17.4,31840,10.5,5.1,VERIBEST ISD,226908,226,96.5
227801,112,30,12,1,25,41,87,155,0,12,110,12,12,.,24456,6.8,0.6,AMERICAN INSTITUTE FOR LEARNING,227801,227,77
227802,0,0,0,0,71,3,3,77,0,0,44,.,.,.,21152,1,0.4,TEXAS ACADEMY OF EXCELLENCE,227802,227,91.8
227901,7197,4773,3765,3315,13606,28125,32885,76606,5296,9120,38453,18.5,24,24,33347,11.9,9,AUSTIN ISD,227901,227,93.8
227904,1105,884,601,525,1661,6702,2387,11566,1007,1329,2509,24.8,23.8,23.8,32515,10.7,5.3,PFLUGERVILLE ISD,227904,227,96.3
227907,210,143,124,137,452,852,935,2248,73,337,1271,17.5,17.3,17.3,31945,8.5,4.1,MANOR ISD,227907,227,95.2
227909,620,535,510,477,33,6484,294,7184,756,762,174,21.1,20.8,22.3,35889,13.5,6.6,EANES ISD,227909,227,96.6
227910,545,289,266,204,706,1452,2975,5230,105,743,3474,25.7,28.7,22.9,30652,7.5,4.5,DEL VALLE ISD,227910,227,93
227912,57,64,56,50,9,706,58,788,62,124,113,15.7,16.5,19,33155,11.6,4.8,LAGO VISTA ISD,227912,227,95.7
227913,286,260,228,163,14,2837,312,3197,229,374,367,18.3,20.3,20.5,33896,11.5,4.1,LAKE TRAVIS ISD,227913,227,96.1
228901,80,61,48,55,90,560,37,688,9,132,302,16.1,11.7,18.1,32782,12.4,7.2,GROVETON ISD,228901,228,95.6
228903,127,97,82,76,307,869,92,1281,35,176,714,18.9,16.5,20.3,30661,11.2,5.7,TRINITY ISD,228903,228,92.5
228904,21,17,16,18,5,160,6,171,2,48,81,12.3,8.5,11.2,29618,9.8,8.1,CENTERVILLE ISD,228904,228,96
228905,25,19,16,18,58,183,5,250,10,56,147,13,8.4,12.4,25550,7.5,5.1,APPLE SPRINGS ISD,228905,228,96.7
229901,53,47,39,36,30,528,11,569,56,75,232,18.2,14.7,17.1,27197,5.4,3.2,COLMESNEIL ISD,229901,229,95.4
229903,142,115,114,89,517,998,24,1602,107,246,936,20,17.9,20.3,30870,10.8,5.8,WOODVILLE ISD,229903,229,94.5
229904,78,106,95,65,40,1046,15,1102,154,163,355,17.3,14.7,15.8,31644,12,5,WARREN ISD,229904,229,94.1
229905,37,46,34,30,14,448,3,466,7,79,218,17.1,15.5,16.9,29611,7.5,3,SPURGER ISD,229905,229,94.3
229906,21,17,17,23,58,164,8,230,1,45,87,15.6,9.7,19,30054,10.8,7.5,CHESTER ISD,229906,229,95.7
230901,66,59,47,51,116,607,29,753,53,106,360,13.1,13.6,18.6,31640,12,6.2,BIG SANDY ISD,230901,230,95.4
230902,221,193,153,160,450,1894,92,2451,63,356,1088,19.3,17.3,20.3,31774,13.5,9.2,GILMER ISD,230902,230,95.2
230903,85,59,54,48,101,703,64,869,111,138,375,14.9,14.5,17.4,30415,10.9,9.7,ORE CITY ISD,230903,230,95.2
230904,23,26,17,20,67,209,12,288,18,54,116,19,11,19.6,31895,11.9,3.9,UNION HILL ISD,230904,230,96.1
230905,80,71,53,51,0,799,61,864,70,138,323,15.7,14.7,15.3,31972,12.4,9.1,HARMONY ISD,230905,230,96.4
230906,60,88,50,50,95,757,11,866,32,109,230,19.1,16.8,19.6,31717,12.7,7.2,NEW DIANA ISD,230906,230,96.3
230908,59,67,54,53,3,715,12,732,93,87,253,15.4,17.3,16.3,32113,12.8,7.6,UNION GROVE ISD,230908,230,95.6
231901,69,58,37,52,9,278,360,651,45,87,356,15.1,12.4,16.3,34335,12.2,6.7,MCCAMEY ISD,231901,231,94.8
231902,28,31,29,29,9,199,141,351,23,73,155,13.6,11.1,14.5,36067,13.4,8.7,RANKIN ISD,231902,231,96.4
232901,32,19,14,18,11,109,131,251,20,28,126,16.1,16,16.9,33472,15.8,11.9,KNIPPA ISD,232901,232,97.4
232902,44,38,33,29,0,200,316,519,48,62,367,13.9,10.3,13,32348,13.5,7.9,SABINAL ISD,232902,232,95.5
232903,564,279,289,287,18,995,4271,5307,325,545,3771,21,22.9,18,31847,11.5,7.8,UVALDE CONS ISD,232903,232,95.4
232904,16,15,13,7,0,178,20,199,13,27,101,16.9,12.4,15.7,28828,9,4,UTOPIA ISD,232904,232,96.9
233901,857,817,666,515,124,1304,8560,10028,670,1079,7215,19.1,20.4,22,34892,14.3,11.5,SAN FELIPE-DEL RIO CONS ISD,233901,233,94.6
233903,8,11,10,8,0,63,57,124,8,12,67,9.5,7.7,8.1,32329,13.3,7.5,COMSTOCK ISD,233903,233,97.3
234902,159,133,115,114,65,1582,78,1737,110,193,548,19.8,19.6,19.4,32485,14.7,8.7,CANTON ISD,234902,234,96.3
234903,68,69,63,69,51,771,41,868,68,134,287,16.5,16.2,15.5,31636,11.5,5.7,EDGEWOOD ISD,234903,234,96.3
234904,97,75,63,59,6,1017,135,1161,90,142,461,18.9,17.5,22,31067,11.5,7.5,GRAND SALINE ISD,234904,234,95.9
234905,49,26,31,24,10,340,46,399,42,53,177,16.5,13.7,15.4,29012,8.4,4.1,MARTINS MILL ISD,234905,234,96.1
234906,191,145,149,116,63,1839,146,2061,98,243,736,22.6,19.6,23.1,32209,12.6,8.3,VAN ISD,234906,234,94.9
234907,244,192,144,103,190,2055,229,2483,169,341,1101,21.6,21.5,20.5,32678,11.9,7.9,WILLS POINT ISD,234907,234,95.6
234909,24,19,23,29,1,341,20,363,37,57,235,17.4,14,20.8,29087,9.5,5.8,FRUITVALE ISD,234909,234,95.2
235901,102,78,71,63,39,271,714,1024,6,171,686,16.4,17.6,20.9,30691,11.6,7.3,BLOOMINGTON ISD,235901,235,94.4
235902,1494,1145,990,836,1198,6208,7264,14809,785,1829,7272,22.3,20.8,22.1,33637,13.7,10.2,VICTORIA ISD,235902,235,94.1
235904,0,0,0,0,1,84,21,106,13,12,20,.,.,.,30588,11,7.5,NURSERY ISD,235904,235,96.9
236901,244,60,42,47,300,534,109,947,29,79,535,15.4,12.9,15.4,33507,12.4,8.9,NEW WAVERLY ISD,236901,236,96.1
236902,558,497,386,375,1950,3653,1062,6724,364,791,3332,19.7,19.1,20.2,31021,11.7,7.8,HUNTSVILLE ISD,236902,236,95.4
237902,138,84,74,64,581,386,389,1358,46,149,757,17.5,19,19.5,32962,11.8,5.5,HEMPSTEAD ISD,237902,237,94.5
237904,351,230,227,226,699,2214,731,3690,193,411,1393,23.4,20.8,22.9,30498,9.6,6.4,WALLER ISD,237904,237,95.2
237905,105,89,69,72,532,361,527,1431,41,213,909,15.9,16.4,18.8,31868,11.7,6.8,ROYAL ISD,237905,237,95.7
238902,251,182,192,157,121,1203,1184,2522,161,312,1112,18.4,18.3,18.6,34484,13.7,9.2,MONAHANS-WICKETT-PYOTE ISD,238902,238,95.6
238904,18,20,19,20,1,71,116,188,9,25,131,12.9,11.3,15.2,28346,8.2,5.1,GRANDFALLS-ROYALTY ISD,238904,238,95.6
239901,502,370,335,331,1463,2872,517,4954,212,565,1941,23.5,22.8,24.1,32008,12.5,8.3,BRENHAM ISD,239901,239,95.9
239903,33,22,33,28,106,294,21,422,40,87,169,16.6,12.8,15.8,33263,13.4,9.5,BURTON ISD,239903,239,96
240901,1798,1453,1304,1331,23,362,22240,22651,1298,2818,20214,22.3,21.6,22.6,34042,12.6,12.6,LAREDO ISD,240901,240,96.3
240902,0,0,0,0,0,4,54,58,0,3,52,7.3,7.3,7.3,30804,9.6,3.4,MIRANDO CITY ISD,240902,240,97.6
240903,1894,1465,1172,1083,28,907,21725,22800,1057,2253,16417,19,19.7,19.4,31718,8.6,5.8,UNITED ISD,240903,240,95.4
240904,41,24,30,30,0,37,358,396,17,49,262,11.5,10.3,12.4,35150,10.8,4.6,WEBB CONS ISD,240904,240,95.4
241901,89,82,68,68,203,455,323,981,86,108,431,18,16.9,15.8,31929,10.7,6,BOLING ISD,241901,241,95.1
241902,86,65,58,76,104,558,179,843,100,120,259,18.7,14.3,15.5,39178,17.7,13.3,EAST BERNARD ISD,241902,241,96.8
241903,338,286,296,267,529,1533,1590,3669,217,360,1755,21.1,21.6,21.9,33867,14.5,10.6,EL CAMPO ISD,241903,241,95.6
241904,319,185,165,171,867,878,1000,2757,304,389,1495,18.4,16.3,18.4,32473,13.9,9.1,WHARTON ISD,241904,241,94.2
241906,46,44,40,28,19,296,194,510,32,54,236,21.2,16.3,14.2,31738,8.9,4.9,LOUISE ISD,241906,241,96.8
242902,32,38,36,26,45,328,66,449,42,52,215,13.6,11.9,15.5,32465,13.2,8.9,SHAMROCK ISD,242902,242,96.3
242903,31,32,36,25,1,284,92,377,28,38,176,14.1,12.3,12.6,34611,17.4,10,WHEELER ISD,242903,242,96
242904,5,7,5,5,0,64,0,64,9,10,15,6,4.6,5.7,29866,6.9,4.4,ALLISON ISD,242904,242,96.6
242905,0,0,0,0,0,22,22,44,0,2,39,2,2,2,31158,10.4,5.8,KELTON ISD,242905,242,96.9
