,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
161912,69,36,44,37,21,522,47,596,33,106,92,15.4,15.2,19.3,34908,13.5,5,RIESEL ISD,161912,161,95.6
161914,1291,1056,664,661,5963,3041,6346,15433,1359,2486,11660,20.4,20.3,21.8,35274,13.2,9.1,WACO ISD,161914,161,94.9
161916,191,160,140,101,56,1295,155,1509,53,378,457,16.8,17.6,18.1,35532,13.4,8.1,WEST ISD,161916,161,96.1
161918,105,73,54,43,36,651,39,727,54,277,325,14.6,14.4,17.6,34207,11,5,AXTELL ISD,161918,161,97.2
161919,114,69,57,45,19,766,149,938,66,268,347,18.3,21.4,23,33763,10.9,4.9,BRUCEVILLE-EDDY ISD,161919,161,95.8
161920,147,140,106,113,11,1390,105,1530,95,328,221,17.5,16.3,17.6,34656,12.6,6.3,CHINA SPRING ISD,161920,161,96.6
161921,193,182,169,143,425,1589,444,2489,147,388,1317,18.5,21.3,19.2,35247,12.4,7.7,CONNALLY ISD,161921,161,96.1
161922,185,171,148,150,79,1651,233,1969,226,324,307,15.8,16,17.7,35741,13.8,8.1,ROBINSON ISD,161922,161,96.9
161923,41,44,29,34,29,362,70,463,31,84,139,12,13.6,15.1,33065,11.2,3.7,BOSQUEVILLE ISD,161923,161,96.7
161924,0,0,0,0,8,95,8,111,9,15,43,.,.,.,37393,13.2,9.3,HALLSBURG ISD,161924,161,97.9
161925,0,0,0,0,16,108,12,136,34,20,80,8,12,14.5,33051,8.2,4.7,GHOLSON ISD,161925,161,96.4
162904,18,12,14,12,0,78,89,168,15,21,93,13.6,10.3,11.2,39992,9.4,5.5,MCMULLEN COUNTY ISD,162904,162,96.5
163901,155,153,148,118,16,945,908,1878,127,248,871,15.5,17.1,18.6,38532,13.5,8.9,DEVINE ISD,163901,163,95.6
163902,21,21,22,15,1,134,134,271,30,35,103,15.5,10.4,20.2,36120,14.7,9.9,D'HANIS ISD,163902,163,97
163903,75,85,70,51,11,286,838,1139,134,190,793,16.8,11.9,16.7,33841,9.4,4.6,NATALIA ISD,163903,163,96.2
163904,191,137,124,120,27,767,1320,2126,117,235,1084,17.5,15.7,19,38034,14,8.2,HONDO ISD,163904,163,95
163908,288,243,205,198,29,1442,1446,2968,328,391,1184,21,20.3,21.6,37154,10.2,5.3,MEDINA VALLEY ISD,163908,163,96.1
164901,36,42,42,39,4,209,255,469,44,76,285,15.8,11.3,13.7,37182,14.4,7.6,MENARD ISD,164901,164,97
165801,48,30,9,4,3,56,32,91,0,4,25,9.1,10.7,12,26525,6,0.8,MIDLAND-RICHARD MILBURN ALTER HIGH,165801,165,76.6
165802,0,0,0,0,106,295,297,702,0,42,457,.,.,.,29943,3.3,0.8,MIDLAND ACADEMY CHARTER SCHOOL,165802,165,94.8
165803,58,27,19,9,6,55,83,144,0,19,0,.,.,.,22000,3,0.3,EAGLE PROJECT (MIDLAND),165803,165,90.9
165901,1965,1618,1405,1359,1998,9597,8655,20522,3362,1868,9798,23.1,24.4,24.8,37972,12.3,8.1,MIDLAND ISD,165901,165,95
165902,152,130,138,103,3,1219,359,1589,145,152,389,20.2,18.3,19.9,35358,11.6,6.5,GREENWOOD ISD,165902,165,96.6
166901,150,132,126,126,349,749,598,1698,148,198,1017,15.9,14.4,17.8,36894,15.2,9,CAMERON ISD,166901,166,96.5
166902,0,0,0,0,11,148,30,189,7,22,87,.,.,.,36590,12.9,5.9,GAUSE ISD,166902,166,96.8
166903,36,37,35,53,33,331,49,414,25,60,166,17.9,12.4,15.3,34841,11,5.8,MILANO ISD,166903,166,94.2
166904,157,167,106,119,274,1037,515,1832,118,278,847,19.4,17.2,20.8,36992,13,7.4,ROCKDALE ISD,166904,166,96.7
166905,49,46,45,44,33,369,112,515,53,76,193,16.2,12.7,17.2,34390,9.7,4.7,THORNDALE ISD,166905,166,97
166907,11,15,13,10,0,106,92,198,1,29,155,10,10.5,11,34775,13,8.9,BUCKHOLTS ISD,166907,166,96.6
167901,63,48,42,42,20,480,155,657,34,142,236,11.8,9.9,12.8,36823,14.9,8.7,GOLDTHWAITE ISD,167901,167,96.2
167902,17,20,16,14,5,115,33,155,0,64,122,12.3,10.7,10.3,31089,8.8,2.4,MULLIN ISD,167902,167,96.5
167903,19,9,12,11,8,64,40,112,1,42,103,6.5,5,8.3,35740,12.9,7.3,STAR ISD,167903,167,93.4
167904,5,5,11,9,0,89,12,101,6,22,62,9.9,8.8,14.5,33967,9.1,6,PRIDDY ISD,167904,167,97.7
168901,83,94,74,85,61,558,502,1124,126,153,589,13.3,12.8,14.1,35449,12,8,COLORADO ISD,168901,168,96.3
168902,15,13,14,8,7,49,117,173,10,33,129,9.7,9.7,12.5,35803,11.7,7.2,LORAINE ISD,168902,168,96.4
168903,14,15,16,9,3,115,27,147,25,15,54,11.8,11.4,12.2,36415,16.4,11,WESTBROOK ISD,168903,168,95.7
169901,140,126,106,94,1,1493,119,1624,100,240,569,16.2,17,18.1,36258,12.8,8.2,BOWIE ISD,169901,169,95.5
169902,61,69,63,57,0,666,139,815,93,128,428,11.9,11.8,13.8,33589,11.9,6.1,NOCONA ISD,169902,169,96.3
169906,17,15,14,11,0,108,8,116,6,23,60,10.9,9.6,9.7,31606,8.2,5.7,GOLD BURG ISD,169906,169,95
169908,0,0,0,0,0,52,4,57,3,10,25,9,9,.,29671,5.5,4,MONTAGUE ISD,169908,169,97.9
169909,10,3,10,16,0,118,3,121,7,28,28,9.3,6.9,7,35216,13.1,9,PRAIRIE VALLEY ISD,169909,169,96.4
169910,13,11,9,8,0,139,17,156,17,24,66,7.1,9.4,8.9,35320,12.1,6.5,FORESTBURG ISD,169910,169,95.2
169911,33,36,29,31,0,325,19,348,35,50,136,10.8,10.5,11.3,32719,8.5,4.5,SAINT JO ISD,169911,169,96.7
170801,2,0,0,0,4,1,2,7,0,6,1,.,.,.,31672,4,1,TEXAS SERENITY ACADEMY,170801,170,98.5
170902,3014,2533,2327,1944,1840,26529,5830,34928,2699,3923,9142,21.1,21.1,21.6,38120,12,7.5,CONROE ISD,170902,170,95.7
170903,334,302,235,221,243,3253,200,3719,203,478,871,21.1,18.6,21.5,38526,11.8,4.9,MONTGOMERY ISD,170903,170,95.6
170904,424,322,290,255,363,3440,739,4575,269,642,2243,22.2,19.5,23.2,37167,11.8,5.9,WILLIS ISD,170904,170,94.9
170906,637,505,448,321,163,5917,939,7065,289,856,1923,21.8,19.8,23,36203,11,5.7,MAGNOLIA ISD,170906,170,95.6
170907,227,219,141,137,17,2612,271,2911,169,298,1450,20.5,20.8,22,35164,11.6,6.2,SPLENDORA ISD,170907,170,94.8
170908,585,433,341,271,147,5120,1128,6438,256,886,2667,23,23,24.3,35483,11.4,7.1,NEW CANEY ISD,170908,170,95.3
171901,380,290,249,236,31,1527,2580,4192,220,476,1994,18.2,17.6,20.8,34628,10.4,6.8,DUMAS ISD,171901,171,96.4
171902,47,39,52,54,5,331,203,539,52,54,248,13.9,11.1,14.4,34253,12.3,6.6,SUNRAY ISD,171902,171,97.3
172902,151,131,118,98,664,887,98,1657,85,240,906,13.9,15.9,17.7,38836,16.3,10.5,DAINGERFIELD-LONE STAR ISD,172902,172,95.4
172905,87,70,55,83,268,659,38,966,56,178,464,15.7,14.2,17.4,36621,14.5,9.2,PEWITT ISD,172905,172,96.8
173901,18,15,24,17,10,139,61,210,21,32,153,9.8,10.1,10.2,36062,14.8,8.7,MOTLEY COUNTY ISD,173901,173,96.4
174901,18,33,21,30,48,269,20,339,48,49,206,12.5,11.9,15.3,32348,9.9,7,CHIRENO ISD,174901,174,97.5
174902,38,39,39,29,39,459,30,528,23,99,239,13.5,11.9,12.6,35805,13.3,8.9,CUSHING ISD,174902,174,95.9
174903,68,48,45,49,189,473,24,686,36,99,283,15.1,11.7,17.1,33932,12.4,7.6,GARRISON ISD,174903,174,96.8
174904,553,480,427,361,1948,2668,1478,6152,349,748,3575,18.6,20.5,21.7,35746,12.6,8.5,NACOGDOCHES ISD,174904,174,96.2
174906,84,55,61,45,3,733,34,772,81,139,316,16.6,17.1,19.3,36724,12.9,9,WODEN ISD,174906,174,96.7
174908,58,45,36,40,47,627,31,707,53,116,282,14.7,15.7,15.3,35006,11.6,6.3,CENTRAL HEIGHTS ISD,174908,174,96.1
174909,35,24,27,18,20,278,25,323,21,49,163,14.6,17.1,20.8,32933,9.8,5.2,MARTINSVILLE ISD,174909,174,96.9
174910,0,0,0,0,0,167,0,168,10,30,80,20.7,18.3,23,31760,7.2,5.8,ETOILE ISD,174910,174,96.3
174911,37,26,19,22,19,310,23,356,35,48,100,20,12.5,24.3,33917,10.7,7.7,DOUGLASS ISD,174911,174,97.2
175902,68,43,52,53,22,662,60,748,91,125,188,16,13.8,15.2,35435,13.8,7,BLOOMING GROVE ISD,175902,175,96.3
175903,504,327,325,222,1489,2288,1393,5243,247,651,3010,27.3,20.2,21.5,36863,12.9,8.5,CORSICANA ISD,175903,175,94.9
175904,34,32,29,32,51,383,58,492,42,84,248,13.6,10.3,10.2,36340,13.5,5.6,DAWSON ISD,175904,175,94.9
175905,38,39,30,35,27,311,68,407,20,76,211,13.2,15.5,15,31895,11.5,7.5,FROST ISD,175905,175,95.7
175907,67,51,47,40,240,416,48,707,50,127,391,13.1,13.4,15.2,33625,11.8,7,KERENS ISD,175907,175,96
175910,57,41,35,37,24,559,31,624,38,97,188,12.8,15.9,23.2,34944,11,6.3,MILDRED ISD,175910,175,96.1
175911,59,41,37,28,28,439,123,590,8,86,267,13.9,15.2,20,31019,7.5,3.8,RICE ISD,175911,175,95.9
176901,38,33,24,23,154,257,4,416,12,77,288,12.3,11.7,13.1,38213,16.7,8.8,BURKEVILLE ISD,176901,176,95.9
176902,104,99,102,85,579,772,19,1379,71,257,827,12.5,13.9,13.3,35823,14.1,9.9,NEWTON ISD,176902,176,95.9
176903,69,53,47,45,0,751,18,773,71,147,325,14.6,12.6,15.9,37087,13.3,9.7,DEWEYVILLE ISD,176903,176,95.2
177901,26,41,31,31,0,180,187,368,14,44,201,12.3,12.4,14.9,37162,16,12.3,ROSCOE ISD,177901,177,97.4
177902,218,187,173,131,209,1306,920,2440,182,380,1252,15.8,17.4,16,37357,13.9,9.5,SWEETWATER ISD,177902,177,95.9
177903,18,19,19,14,0,154,35,191,20,40,90,9.6,13.6,10.7,32872,10.5,5.9,BLACKWELL CONS ISD,177903,177,96.9
177905,12,13,16,21,0,182,28,212,27,32,86,12,9.9,14.1,34412,12.4,8,HIGHLAND ISD,177905,177,96.8
178801,86,36,17,6,4,11,198,213,0,7,162,15,15,15,22667,7.3,2.5,ACADEMY OF TRANSITIONAL STUDIES,178801,178,87.9
178802,0,0,0,0,0,107,31,147,0,10,44,.,.,.,26833,7.4,0.5,SEASHORE LEARNING CTR CHARTER,178802,178,96.5
178803,11,7,4,1,5,16,27,48,0,26,48,11.5,14,14,32508,3.6,0.9,COASTAL BEND YOUTH CITY,178803,178,96.6
178804,16,51,39,28,8,31,95,134,0,5,7,9.5,10,11.3,30087,11.6,0,CORPUS CHRISTI-RICHARD MILBURN ALT,178804,178,84.8
178805,11,2,0,0,7,4,6,17,0,8,4,.,.,.,14015,0,.,TEXAS SERENITY ACADEMY (BAYSHORE),178805,178,97.6
178806,33,14,5,0,2,4,46,52,0,0,0,19,18.5,16,20884,5.3,0,XXI CENTURY ACADEMY OF SCIENCE AND,178806,178,.
178901,35,24,27,33,1,101,236,342,10,31,162,11.2,10.7,12.8,35506,13.8,9.2,AGUA DULCE ISD,178901,178,95.8
178902,126,79,92,81,16,369,818,1206,49,181,542,15,13.6,17.2,37617,13.9,9.9,BISHOP CONS ISD,178902,178,96
178903,396,366,336,358,74,2552,1621,4292,415,548,1265,18.5,19,18.6,37843,13.5,8.1,CALALLEN ISD,178903,178,96
178904,3493,2725,2339,2260,2229,8645,27697,39138,1674,5947,21787,23.4,23.3,23.8,39237,13.9,10.4,CORPUS CHRISTI ISD,178904,178,95.2
178905,0,0,0,0,2,31,258,291,31,44,232,16,11.5,10.8,34030,8.7,4.6,DRISCOLL ISD,178905,178,96.7
178906,0,0,0,0,0,115,73,188,43,29,31,13.3,13.3,13.5,39414,13.4,6.7,LONDON ISD,178906,178,98.3
178908,44,47,48,46,4,480,56,554,20,123,132,15.4,14.4,17.2,38203,12.5,8.7,PORT ARANSAS ISD,178908,178,95.3
178909,327,278,228,226,24,65,4013,4110,475,574,2900,14.3,16.4,16.7,36911,12.4,8.9,ROBSTOWN ISD,178909,178,94.5
178912,309,230,210,191,62,1347,1630,3058,84,297,1355,19.7,17.1,18.4,36564,13.2,7.8,TULOSO-MIDWAY ISD,178912,178,96.1
178913,67,62,55,55,0,163,627,790,53,78,529,15.9,13.9,13.6,38768,14.9,9.2,BANQUETE ISD,178913,178,95.5
178914,509,377,332,357,333,3197,1226,5002,485,682,2164,20.8,21.4,23.1,38159,14.7,9.2,FLOUR BLUFF ISD,178914,178,95.4
178915,149,119,89,107,291,45,1505,1844,107,283,1267,12.8,15.1,16.6,37039,11.5,8.2,WEST OSO ISD,178915,178,94.4
179901,159,165,125,118,2,1121,851,1990,110,188,999,15.3,16.3,17.5,36920,13.3,9,PERRYTON ISD,179901,179,96.1
180901,65,57,36,32,22,270,43,343,52,70,250,7.5,7.7,7.3,38528,13.8,7.5,BOYS RANCH ISD,180901,180,98.4
180902,29,28,33,34,3,271,50,329,44,52,138,13.6,10.1,11.9,36047,14.4,9.5,VEGA ISD,180902,180,97
180903,8,11,5,4,2,84,31,117,1,26,75,10.8,10,10,33704,9.5,3.6,ADRIAN ISD,180903,180,95.2
180904,0,0,0,0,4,70,8,83,9,17,33,.,.,.,30990,7.5,4.3,WILDORADO ISD,180904,180,97.1
181901,236,191,198,174,11,2498,127,2723,427,359,765,20.2,20.7,19.8,35810,14.9,11.1,BRIDGE CITY ISD,181901,181,96.5
181905,141,131,121,112,5,1516,53,1621,86,216,422,19.2,16.2,19.4,36245,13.1,8.1,ORANGEFIELD ISD,181905,181,95.6
181906,296,213,226,241,1927,1478,136,3564,607,569,2228,17.3,16.5,19.1,37629,14,9.7,WEST ORANGE-COVE CONS ISD,181906,181,94.3
181907,436,391,378,321,3,5184,131,5348,280,1020,2408,19.4,18.8,20.1,36731,13.5,10.7,VIDOR ISD,181907,181,95.8
181908,307,297,279,274,192,3243,133,3610,188,627,833,22.8,22,23,35067,11.7,7.6,LITTLE CYPRESS-MAURICEVILLE CISD,181908,181,96.1
182901,18,21,19,13,1,189,17,209,23,39,63,10.1,9.8,18.6,37208,15,10.3,GORDON ISD,182901,182,96.4
182902,31,24,25,27,0,332,25,364,43,51,160,14.2,11,11.2,36936,14,8.7,GRAFORD ISD,182902,182,96.4
182903,336,260,220,198,162,2706,824,3727,130,727,1921,21.7,19.3,21.5,35789,11.8,7.5,MINERAL WELLS ISD,182903,182,94.7
182904,31,39,31,28,0,409,34,445,74,46,141,14.3,15.2,14.2,38199,15.1,6.7,SANTO ISD,182904,182,96
182905,22,20,16,18,2,158,41,201,23,40,95,14.2,12,14.2,33905,13.1,8.2,STRAWN ISD,182905,182,96.3
182906,0,0,0,0,0,74,10,84,1,21,38,.,.,.,34168,12,4.6,PALO PINTO ISD,182906,182,97.1
183801,28,21,24,16,19,69,1,90,0,12,64,.,.,.,50000,12,0,PANOLA CHARTER SCHOOL,183801,183,.
183901,22,44,37,29,58,308,20,394,29,63,170,11.5,11.5,14.3,37525,12.6,6.2,BECKVILLE ISD,183901,183,95.6
183902,271,215,218,200,833,2070,164,3083,190,485,1241,16.6,16.5,17.1,38951,15.6,11.2,CARTHAGE ISD,183902,183,95.5
183904,26,29,20,14,0,273,11,285,32,77,125,15,9.9,15.3,35404,11.6,8.2,GARY ISD,183904,183,95.4
184901,33,28,23,24,2,401,35,441,10,73,179,15.6,10.9,15.2,30689,7.5,3.1,POOLVILLE ISD,184901,184,95.9
184902,322,239,198,193,23,3250,213,3533,178,554,1204,19.1,17.6,20.7,34714,10.5,6.3,SPRINGTOWN ISD,184902,184,94.6
184903,664,577,443,363,112,5841,805,6823,572,889,2141,20.5,21.8,23.2,37451,12,6.7,WEATHERFORD ISD,184903,184,95.3
184904,78,70,49,56,3,655,68,727,49,125,214,17.4,19.6,20.1,34857,10.6,6,MILLSAP ISD,184904,184,96.4
184907,279,264,188,168,27,2836,131,3038,346,233,221,16.9,18.1,20.4,37863,9.7,4.4,ALEDO ISD,184907,184,96.4
184908,77,60,69,59,7,821,38,871,86,142,172,11.2,14.1,14.5,35843,11.6,6.1,PEASTER ISD,184908,184,95.9
184909,61,71,38,57,11,650,40,702,36,63,83,14.8,14.6,14.1,35842,12.8,5.9,BROCK ISD,184909,184,97.4
184911,0,0,0,0,0,172,5,178,29,35,53,14,10,11.7,32365,7,4.6,GARNER ISD,184911,184,96.4
185901,50,42,39,36,3,78,486,567,10,75,465,14.1,12.6,13.7,33346,11.5,6.7,BOVINA ISD,185901,185,95.7
185902,41,34,41,32,2,323,170,495,54,74,241,12.8,13.6,18.4,33792,11.1,8.5,FARWELL ISD,185902,185,97.1
185903,104,88,80,83,17,357,820,1205,80,148,794,14.7,15.5,16.4,36405,14.5,8.7,FRIONA ISD,185903,185,96.6
185904,22,12,17,14,0,121,81,202,17,28,146,9.9,9.8,12.4,35471,12.1,9.7,LAZBUDDIE ISD,185904,185,97.5
186901,12,12,11,8,1,73,42,116,8,20,68,11,6.1,10.6,36726,12.8,5.5,BUENA VISTA ISD,186901,186,96.2
186902,210,211,163,182,14,529,1888,2439,165,383,1433,16.4,18.5,19.1,38023,14.4,10.3,FT STOCKTON ISD,186902,186,95.3
186903,64,60,51,43,27,281,221,531,20,92,242,12.4,12.4,13.1,43854,16.8,7.7,IRAAN-SHEFFIELD ISD,186903,186,97
187901,34,39,24,34,0,342,4,429,43,87,181,13.8,12.5,16,36400,12.6,7.8,BIG SANDY ISD,187901,187,95.5
187903,18,16,18,19,92,105,60,259,23,53,193,13.7,11.8,10.9,35399,14.9,5.2,GOODRICH ISD,187903,187,96
187904,100,82,74,71,281,538,349,1173,89,210,774,14.6,14,15.3,33881,10.4,7.2,CORRIGAN-CAMDEN ISD,187904,187,96.3
187906,28,16,14,16,55,162,30,247,21,50,179,11.5,12,17,37306,18,11.3,LEGGETT ISD,187906,187,95.7
187907,426,356,291,261,492,3100,466,4108,170,716,1793,18.1,18.7,20.9,35442,13,7.5,LIVINGSTON ISD,187907,187,95.5
187910,0,0,0,0,7,490,19,523,24,78,291,15.4,18,19.8,34735,13.3,5,ONALASKA ISD,187910,187,95.1
188901,2482,2032,1745,1544,3095,15122,9832,28908,2317,3458,14822,20.7,21.2,21.9,38059,12.4,9.3,AMARILLO ISD,188901,188,94.7
188902,118,125,123,97,11,1337,113,1469,86,152,448,18.5,18,21.5,33207,11.2,5.1,RIVER ROAD ISD,188902,188,95.8
188903,65,51,48,40,34,590,215,862,60,109,429,17.8,13.1,20.8,35566,10.2,4.4,HIGHLAND PARK ISD,188903,188,96.5
188904,0,0,0,0,2,492,33,535,42,59,92,35,43,46.7,37130,13.1,6.7,BUSHLAND ISD,188904,188,96.6
189901,36,33,32,33,1,65,431,497,49,66,348,17.1,15.9,23,36005,12.6,7.6,MARFA ISD,189901,189,95.6
189902,107,112,101,85,2,16,1437,1457,76,123,1331,16.7,15.8,17,30795,8.1,5.5,PRESIDIO ISD,189902,189,95.9
190903,120,127,114,104,59,1399,100,1572,74,232,646,16.5,15.8,16.3,35864,13.1,7.3,RAINS ISD,190903,190,95.7
191901,667,627,539,470,123,6357,835,7424,613,895,1479,21.5,21.6,22.2,35865,12.8,7.6,CANYON ISD,191901,191,96.4
192901,84,78,68,70,24,347,510,886,85,189,417,14.4,13.5,15.5,38796,13.7,8.9,REAGAN COUNTY ISD,192901,192,96.8
193902,28,27,24,17,2,220,80,302,17,65,182,17.9,16.5,18.4,33882,10.7,4.4,LEAKEY ISD,193902,193,95.7
194902,28,15,20,28,14,322,30,374,40,66,224,12.8,10.8,11.6,37363,16.1,9.6,AVERY ISD,194902,194,96.3
194903,66,68,37,46,41,625,49,716,75,97,325,16.2,13.1,18.1,36602,15,10.5,RIVERCREST ISD,194903,194,96.2
194904,94,80,87,84,602,466,100,1183,90,186,762,16.8,15.8,19.3,36316,14.4,11,CLARKSVILLE ISD,194904,194,95.8
194905,35,34,32,27,70,411,6,492,40,68,240,23.6,17.9,29,32268,6.4,3.4,DETROIT ISD,194905,194,96.6
195901,236,223,205,191,44,293,2423,2775,154,319,1914,20.3,22.9,23.8,33753,11.8,9.9,PECOS-BARSTOW-TOYAH ISD,195901,195,95.5
195902,17,22,22,18,0,35,192,227,30,25,140,15.7,13.6,11,33987,12.6,8.1,BALMORHEA ISD,195902,195,95
196901,26,15,11,8,1,54,137,192,13,19,76,16.2,10.1,17.6,39628,17.8,12.2,AUSTWELL-TIVOLI ISD,196901,196,96.2
196902,50,37,40,39,22,253,313,588,45,116,287,12.5,11.7,12.5,35706,12.2,8.5,WOODSBORO ISD,196902,196,95.4
196903,81,60,59,59,130,299,385,821,67,121,402,14.4,14.2,15.5,37880,16.7,10.7,REFUGIO ISD,196903,196,96.2
197902,18,15,17,14,0,157,8,166,15,15,46,9.3,9.7,12.8,33580,12.1,8.1,MIAMI ISD,197902,197,97
198901,30,42,44,31,76,372,13,463,15,53,173,13.3,11.1,15.2,36740,12.5,6.5,BREMOND ISD,198901,198,97
198902,22,17,14,16,274,16,29,319,10,51,298,15.1,16.2,18.2,34473,12.2,6.3,CALVERT ISD,198902,198,95.5
198903,80,80,62,54,85,775,82,943,73,95,331,14.1,13.6,17.3,37487,15.1,9.5,FRANKLIN ISD,198903,198,95.6
198905,79,73,84,58,671,167,352,1192,148,161,948,14.6,14.1,15.8,35769,13.3,7.6,HEARNE ISD,198905,198,96
198906,23,17,0,0,48,182,141,371,15,45,278,21.8,26.8,21.3,29453,6.2,3.6,MUMFORD ISD,198906,198,96.1
199901,731,724,571,543,306,7006,902,8359,655,794,1125,22.2,23.1,24.3,38070,11,4.4,ROCKWALL ISD,199901,199,96
199902,143,130,122,86,100,1401,457,1974,91,341,687,17.4,19.4,18.4,36446,10.2,5.5,ROYSE CITY ISD,199902,199,95
200901,100,101,88,89,24,687,404,1117,97,124,592,16.1,15.7,18.4,35264,13.6,8.6,BALLINGER ISD,200901,200,95.7
200902,37,37,37,44,1,288,187,477,23,101,246,14.4,12,12.5,34844,13.2,6.4,MILES ISD,200902,200,97.3
200904,63,69,47,61,17,394,390,806,66,95,528,11.8,13.6,11.6,35184,14.1,8.1,WINTERS ISD,200904,200,95.8
200906,0,0,0,0,3,28,42,73,2,8,65,6,7.8,6.5,30752,7.9,7,OLFEN ISD,200906,200,96.1
201902,322,278,263,199,892,2177,486,3570,186,540,1695,17.6,19.1,21.8,35185,13.9,10.4,HENDERSON ISD,201902,201,96.2
201903,22,23,17,10,153,36,26,215,6,65,186,11,12.6,15.8,34664,11.6,7.1,LANEVILLE ISD,201903,201,95.6
201904,14,14,16,5,36,184,15,239,11,34,135,12.3,10.7,19.7,34430,12,6.6,LEVERETTS CHAPEL ISD,201904,201,95
201907,23,21,30,27,92,327,5,427,20,72,172,13.9,12,13.9,35245,13,7.5,MOUNT ENTERPRISE ISD,201907,201,97.4
201908,29,38,29,36,80,397,15,497,37,67,203,13,9.8,13.9,34190,11.2,6,OVERTON ISD,201908,201,95.6
201910,105,89,93,113,300,684,212,1198,78,110,558,17.3,16.6,20.2,36361,14.2,8.4,TATUM ISD,201910,201,95.8
201913,40,30,30,31,43,315,146,507,56,46,277,13.2,11.5,17.3,35182,12.8,4.6,CARLISLE ISD,201913,201,95.8
201914,65,69,72,66,175,617,63,855,39,134,492,12.5,14.3,12.8,36135,13.9,9.5,WEST RUSK ISD,201914,201,95.2
202903,90,67,66,62,169,784,27,983,71,131,479,14.3,14.3,15.1,38404,12.9,8.1,HEMPHILL ISD,202903,202,96
202905,69,41,38,42,79,554,1,635,24,98,324,12.6,14.3,15.5,37170,14.1,7.1,WEST SABINE ISD,202905,202,95.8
203901,89,90,67,68,591,366,66,1024,197,150,723,13.2,12.2,16.9,36641,15.5,11.1,SAN AUGUSTINE ISD,203901,203,96.4
203902,29,37,21,30,33,385,2,422,63,72,305,11.7,10.1,13.9,34243,12.9,6.7,BROADDUS ISD,203902,203,95.4
204901,196,123,100,106,533,1228,68,1837,113,203,1014,17.5,16,14.4,33484,10.5,5.9,COLDSPRING-OAKHURST CONS ISD,204901,204,94.6
204904,187,113,114,89,211,1401,166,1808,124,264,958,17.8,16.1,18.4,40245,11,5.6,SHEPHERD ISD,204904,204,95.7
205901,209,121,126,103,92,1103,949,2156,199,346,1325,18.3,18.5,17.4,36170,11.7,6.6,ARANSAS PASS ISD,205901,205,95.4
205902,344,347,304,260,176,2506,1677,4422,446,539,1390,21.5,20.7,22.1,36902,13.8,8.4,GREGORY-PORTLAND ISD,205902,205,96.6
205903,194,136,130,90,89,1230,681,2060,94,244,790,17.7,17,18.5,40030,13.6,7.7,INGLESIDE ISD,205903,205,95.3
205904,206,130,144,130,19,293,1781,2094,182,246,1665,15.3,17,19.1,35037,10.9,6.5,MATHIS ISD,205904,205,94.9
205905,109,92,78,70,2,261,930,1198,116,110,719,16.3,14.6,20.8,38090,15.3,10.6,ODEM-EDROY ISD,205905,205,96.4
205906,230,167,128,128,42,461,1667,2176,221,218,1357,16.5,17.5,17.8,35944,12.3,8.4,SINTON ISD,205906,205,95.2
205907,147,126,91,95,40,182,1260,1483,137,220,1120,14.2,13.3,18.7,34249,11.1,8,TAFT ISD,205907,205,95.8
206901,57,42,64,59,6,529,296,832,79,140,480,12.3,13.4,16.5,35865,16.4,11,SAN SABA ISD,206901,206,96.3
206902,19,15,10,15,0,143,25,168,10,34,79,15.8,11.6,12.3,32932,10.4,5.5,RICHLAND SPRINGS ISD,206902,206,95.8
206903,19,15,14,11,7,110,23,142,7,37,88,10.8,8.1,14.2,36980,16.4,9,CHEROKEE ISD,206903,206,95.9
207901,65,54,52,55,9,245,408,662,43,83,381,13.9,12.2,14.9,36228,12.7,9,SCHLEICHER ISD,207901,207,97.1
208901,9,7,10,9,0,80,32,112,8,24,47,9.1,6.4,7.4,34145,10.7,8.6,HERMLEIGH ISD,208901,208,94.9
208902,230,236,199,178,161,1422,1155,2761,166,524,1311,16.3,17.2,19.6,38543,15.6,11.1,SNYDER ISD,208902,208,95.7
208903,19,20,9,13,0,131,36,167,32,15,33,13.8,10.4,11.3,34663,9.1,5.8,IRA ISD,208903,208,97.8
209901,45,45,42,47,8,521,79,610,48,93,221,16.3,16.4,17.7,36902,14.2,9.5,ALBANY ISD,209901,209,96.4
209902,11,7,11,7,0,95,6,103,7,32,76,7.7,9,6.6,33378,10.6,5.4,MORAN ISD,209902,209,97.1
210901,188,149,137,142,707,1186,468,2370,107,318,1382,16.1,17.4,21,34836,13.6,9.8,CENTER ISD,210901,210,96.5
210902,56,39,30,40,43,583,30,657,46,90,326,13.3,15.1,16.8,36615,15.5,10.2,JOAQUIN ISD,210902,210,95.5
210903,55,51,41,43,203,473,33,709,42,86,372,13.6,13.5,16.7,35385,14.7,11.7,SHELBYVILLE ISD,210903,210,96
210904,36,26,22,27,149,196,67,412,27,78,291,13.8,12.1,14.8,34730,13.7,7.4,TENAHA ISD,210904,210,96.7
210905,50,50,45,47,195,360,25,583,35,102,363,12.7,10.2,12.5,33936,12.2,8.4,TIMPSON ISD,210905,210,95.5
